formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C5H12O,"het:edges=0-1,0-2,0-3,0-4,3-5;types=0,0,0,0,2,0",alcohol,6,0.04285585313219991,0.047619047619047616,9.324800000000002,1,"1,1,1,1,2,4",1,1,,,2.69,9.324799999999998,38.71502,179.89441376666664,0.32193139232113477,0.0028308097397722336,0.2336915883782198,0.4102482653183532,0.13564829915465193,0.0006311550696234599,0.11578749865188355,0.19027262306545992,0.10539060735861376
C5H12O,"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,0,2",alcohol,6,0.014285284377400056,0.014761904761904763,9.324800000000002,1,"1,1,1,1,2,4",1,1,,,2.69,9.324800000000002,38.71502000000001,180.20534710000004,0.32209222482211564,0.0029929805672212315,0.231526089553643,0.41491103312459643,0.13618388640165932,0.0008149654910101055,0.11085912596858725,0.19864817783681749,0.03281991459763695
C5H12O,"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,2,0",ether,6,0.015380132968166838,0.018095238095238095,9.247066666666667,1,"1,1,1,1,2,4",2,0,,,2.69,9.247066666666669,37.92251400000001,174.45136707333336,0.32017620151526677,0.0015780265611466482,0.23346089458062835,0.3556387091589555,0.13463188096893056,0.00030207550683695794,0.1149960564874613,0.1698669977910274,0.16257219567659578
C5H12O,"het:edges=0-1,0-2,0-3,1-4,2-5;types=0,0,0,2,0,0",alcohol,6,0.051200308883053165,0.05285714285714286,9.137533333333336,1,"1,1,1,2,2,3",1,1,,,2.69,9.137533333333336,35.854451000000005,152.8923917933334,0.32096608216075073,0.0023815220342215193,0.2597162318415871,0.41245551203172837,0.13743343368317631,0.0006755707340124012,0.11977475399779573,0.19410203308449564,0.03184729107134701
C5H12O,"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,0,0,2",alcohol,6,0.10240061776610694,0.10095238095238095,9.137533333333328,1,"1,1,1,2,2,3",1,1,,,2.69,9.137533333333332,35.854451,153.04785846000001,0.3210518507319399,0.002473583363760213,0.2573274915031524,0.4149400433361883,0.13773874469473638,0.0007878893902464864,0.11412434122347619,0.1988574889674043,-0.014243815376618457
C5H12O,"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,2,0,0",ether,6,0.11024877598914153,0.11476190476190476,9.059799999999997,1,"1,1,1,2,2,3",2,0,,,2.69,9.059800000000001,35.06194500000001,147.44934510000007,0.31920247779366273,0.0011056024708386628,0.25946493823014655,0.3575989598757151,0.136375542255011,0.0003216513227059876,0.1188727217181825,0.17302513388622287,0.040120176278554937
C5H12O,"het:edges=0-1,0-2,0-3,3-4,3-5;types=0,0,0,0,0,2",alcohol,6,0.046842639953523474,0.04904761904761905,9.231166666666672,1,"1,1,1,1,3,3",1,1,,,2.690000000000001,9.231166666666672,37.21029700000002,165.04866787666674,0.32160307143724026,0.0027615369027353728,0.2575347787109996,0.4124578327763032,0.13663809548127007,0.0006969856583943769,0.11456808237337872,0.19413109986673865,0.04599774430779803
C5H12O,"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,0,0,0,2",alcohol,6,0.05120030888305426,0.05380952380952381,9.137533333333325,1,"1,1,1,2,2,3",1,1,,,2.689999999999999,9.137533333333328,35.85445099999996,152.86059179333313,0.32098589193247323,0.0024301069215279933,0.2592399972293269,0.4149712972250082,0.13763656869826785,0.0007901065382278152,0.11674371426583907,0.199094199442627,0.04970490813648396
C5H12O,"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,2,0,0,0",ether,6,0.055124387994571214,0.06,9.059799999999996,1,"1,1,1,2,2,3",2,0,,,2.6899999999999995,9.059799999999997,35.06194499999998,147.4175450999999,0.31921078196582303,0.0011255892281023191,0.25926645577863805,0.35977955804702816,0.1364962307056731,0.00037636551049462664,0.11696209338517209,0.17673254447055475,0.08475232918189327
C5H12O,"het:edges=0-1,0-2,1-3,2-4,2-5;types=0,0,0,0,0,2",alcohol,6,0.10240061776610697,0.09571428571428571,9.137533333333325,1,"1,1,1,2,2,3",1,1,,,2.689999999999999,9.137533333333327,35.85445099999996,152.70512512666645,0.32090012481076813,0.0023379504060842497,0.2616595245892253,0.41248680650008834,0.1373313201103592,0.0006769079759165975,0.11815982798332346,0.19433963567710935,-0.06752518144745456
C5H12O,"het:edges=0-1,0-2,1-3,2-4,2-5;types=2,0,0,0,0,0",ether,6,0.055124387994571214,0.048095238095238094,9.059799999999996,1,"1,1,1,2,2,3",2,0,,,2.6899999999999995,9.0598,35.061945,147.10661176666667,0.3190512075943285,0.0009745566496979896,0.2614059619717207,0.3551653631735304,0.13597326540008695,0.0002275887022910809,0.12173936613349182,0.16862982788814207,-0.13640905680291288
C5H12O,"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,0,0,0,2",alcohol,6,0.1119267245535748,0.10095238095238095,9.043899999999994,1,"1,1,2,2,2,2",1,1,,,2.689999999999999,9.043899999999992,34.49860499999995,140.70431570999972,0.3203403397586657,0.002035017454408075,0.29113038393143265,0.4149714845345891,0.13840059153218748,0.0007612764646621082,0.12073299327758587,0.1990998922019677,-0.1031954812121577
C5H12O,"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,0,0,2,0",ether,6,0.1205049798692649,0.1295238095238095,8.966166666666664,1,"1,1,2,2,2,2",2,0,,,2.6899999999999995,8.966166666666664,33.70609899999999,135.2612690166666,0.31856624033199915,0.000730569386534304,0.2911588849084963,0.3598083779323292,0.13727373145385985,0.00035744377670056106,0.12097930061571005,0.17693738087491168,0.07217364219612014
