formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C7H17N,"het:edges=0-1,0-2,0-3,2-4,3-5,4-6,5-7;types=0,0,0,1,0,0,0,0",secondary_amine,8,0.021520342794227827,0.025684931506849314,9.340312500000001,1,"1,1,1,2,2,2,2,3",,,2,1,2.73125,9.340312500000001,36.50923437500001,153.9629164062501,0.31526165885870794,0.0008311264952420506,0.26144969903797766,0.34556407658332705,0.13448890719587764,9.442329541480633e-05,0.11950378998373512,0.1497451831644125,0.17690582545526934
C7H17N,"het:edges=0-1,0-2,0-3,2-4,3-5,4-6,5-7;types=1,0,0,0,0,0,0,0",tertiary_amine,8,0.01113648309142058,0.013127853881278538,9.305937500000002,1,"1,1,1,2,2,2,2,3",,,3,0,2.73125,9.3059375,36.10095312500001,150.70675234375003,0.314674639138246,0.0005653874427469189,0.2908076372764155,0.34554645653524174,0.13424630030146364,5.0412705600351786e-05,0.12510140130247077,0.14197557014057383,0.16450972608848516
C7H17N,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6,5-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.019278657678319183,0.01997716894977169,9.450312500000003,1,"1,1,1,1,2,2,3,3",,,1,2,2.73125,9.450312500000003,37.93123437500001,165.87841640625004,0.31666353448358514,0.0017715682889388417,0.2602338754956415,0.3873856066220356,0.13452153388358967,0.00028638651676011475,0.11675769820710391,0.1729356436185971,0.03559140289670274
C7H17N,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6,5-7;types=0,0,0,0,0,1,0,0",tertiary_amine,8,0.010325344291403842,0.014554794520547944,9.381562500000001,1,"1,1,1,1,2,2,3,3",,,3,0,2.73125,9.381562500000001,37.17139062500001,160.20191640624998,0.3152972948989802,0.0009628070479040752,0.2602477616972815,0.3455155000589191,0.13379268471761233,9.611346567262433e-05,0.116866113949716,0.14348050609009663,0.34331894780142846
C7H17N,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6,5-7;types=0,0,0,1,0,0,0,0",secondary_amine,8,0.009976441700450348,0.009703196347031963,9.415937500000002,1,"1,1,1,1,2,2,3,3",,,2,1,2.73125,9.4159375,37.579671874999995,163.32058046874997,0.31581654236648643,0.0011672816949367128,0.26145078033459146,0.3455155955070885,0.13381007847397258,7.986791768963632e-05,0.11951370067707802,0.1459091697019169,-0.027771129341042648
C7H17N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,2-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.002762094296429557,0.0025684931506849314,9.6015625,1,"1,1,1,1,1,2,3,4",,,1,2,2.73125,9.6015625,40.196890625,187.07221640625002,0.3176191379425113,0.0022549251835918965,0.2324737728466809,0.38738543440249146,0.1333661624558267,0.0003007100183246087,0.11260081371173222,0.17293086899083937,-0.07266976348648378
C7H17N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,2-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.0014793340413946862,0.001141552511415525,9.532812499999995,1,"1,1,1,1,1,2,3,4",,,3,0,2.7312499999999997,9.532812499999997,39.43704687499998,181.39571640624985,0.31625251470601023,0.0014479858283339146,0.2324866383908839,0.34454852857909524,0.13263270299365998,0.00010631725819934226,0.11269683030419447,0.1433215939258648,-0.2592026264118699
C7H17N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,6-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.0029790790080200754,0.005422374429223744,9.525937499999994,1,"1,1,1,1,2,2,2,4",,,1,2,2.7312499999999997,9.525937499999996,39.126453124999976,177.7145523437498,0.31706706051167044,0.0019287212011241672,0.23249792392717278,0.38991570569060174,0.1340546875479235,0.00033037516875242723,0.11274441590861467,0.17767201809454802,0.5989194598014228
C7H17N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,6-7;types=0,0,0,0,0,0,1,0",secondary_amine,8,0.00308326529164296,0.001997716894977169,9.491562499999993,1,"1,1,1,1,2,2,2,4",,,2,1,2.7312499999999993,9.491562499999993,38.774890624999955,175.2942164062497,0.316287545694492,0.0013834211651600127,0.2324980084088113,0.34706698968102717,0.13356419929642516,0.0001767432937462897,0.11274701077175522,0.15821598025760436,-0.43398404281643294
C7H17N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,6-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.0030832652916429424,0.0025684931506849314,9.491562499999997,1,"1,1,1,1,2,2,2,4",,,2,1,2.73125,9.491562499999999,38.774890625,175.22546640624995,0.3162486432045766,0.0013422560289908497,0.23251194767378983,0.34556427036106696,0.13341738622683275,0.00012597544491410652,0.11285682307543085,0.15318850781636498,-0.1826697257735667
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,2-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.004143141444643737,0.003139269406392694,9.601562499999993,1,"1,1,1,1,1,2,3,4",,,1,2,2.7312499999999993,9.601562499999995,40.19689062499995,187.00346640624971,0.31758493037933044,0.0022216774560540934,0.23370761144804963,0.3851184969824654,0.13325044003730135,0.0002614066940547189,0.11547437718373578,0.16893171653790814,-0.27746412623886924
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,2-7;types=1,0,0,0,0,0,0,0",secondary_amine,8,0.0014293460249795535,0.001997716894977169,9.567187500000003,1,"1,1,1,1,1,2,3,4",,,2,1,2.73125,9.5671875,39.84532812499999,184.44563046874987,0.3167423736284454,0.001629516383985649,0.2335703168953232,0.34320047849950663,0.13256708002023088,7.307912730064764e-05,0.1149845804498821,0.14288146537779928,0.33478776245442826
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,6-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.010325344291403842,0.00884703196347032,9.381562499999998,1,"1,1,1,1,2,2,3,3",,,3,0,2.73125,9.3815625,37.17139062499999,160.13316640624987,0.31526338516731867,0.0009325822140453892,0.2623496638764261,0.3455318919585376,0.13367990744311337,6.690324349359469e-05,0.12023992797505845,0.14189706819223236,-0.15451943611137936
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.020793151221011778,0.018835616438356163,9.374687499999991,1,"1,1,1,2,2,2,2,3",,,1,2,2.7312499999999993,9.374687499999993,36.860796874999956,156.52075234374976,0.3161121738490683,0.0014455636062077055,0.26025998810496764,0.3899157063382197,0.13521668632503606,0.0003163360668304704,0.11692080826020397,0.1776720940343291,-0.09887409031557093
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,0,1,0",primary_amine,8,0.020793151221011778,0.021118721461187213,9.374687499999991,1,"1,1,1,2,2,2,2,3",,,1,2,2.7312499999999993,9.374687499999995,36.86079687499997,156.5207523437498,0.31611167785037375,0.0014442576583611573,0.26027640389052953,0.3898832541894585,0.1352092796283205,0.00031057029194758045,0.1170669204511657,0.1774237541976579,0.015536255122615937
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,1,0,0",secondary_amine,8,0.02152034279422783,0.020833333333333332,9.340312499999998,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999997,9.340312499999996,36.50923437499998,154.10041640624988,0.31533266166277113,0.0008987931060529268,0.26026007774973353,0.34706699032825333,0.13472633878194817,0.00016409439917582872,0.11692367688134507,0.15822071048783373,-0.03244439465993844
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,1,0,0,0",secondary_amine,8,0.021520342794227848,0.026255707762557076,9.34031249999999,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999993,9.340312499999992,36.509234374999956,154.03166640624974,0.3152987978029961,0.000868346398186799,0.2614794135176473,0.3470345883438981,0.13461384111490327,0.00013230643437744407,0.11971399364141208,0.15435356128080252,0.19888473132766693
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.02152034279422783,0.020833333333333332,9.3403125,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999993,9.340312499999998,36.509234374999984,154.0316664062499,0.3152941755797102,0.0008584805523971465,0.2602751130834232,0.34556427100829273,0.13458483597396795,0.00011677505969716654,0.11704754373717732,0.15337114745018832,-0.03244439465993844
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=1,0,0,0,0,0,0,0",secondary_amine,8,0.02152034279422783,0.023401826484018264,9.340312499999994,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999993,9.340312499999992,36.50923437499996,153.96291640624978,0.31526031208220906,0.000828082992190585,0.26147815203411695,0.34554665087610437,0.13447235755955678,8.548204629087262e-05,0.11969559212300054,0.14950527199399827,0.08381540618763102
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.009639328839163828,0.009417808219178082,9.450312499999992,1,"1,1,1,1,2,2,3,3",,,1,2,2.7312499999999993,9.450312499999997,37.931234374999974,165.7271664062498,0.3166052848829627,0.0017263526461094797,0.2623619009287193,0.3873857896452596,0.13439612272556636,0.000267050592664909,0.12029513523215679,0.17294095257716094,-0.023249092872826612
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,0,0,0,1,0,0",tertiary_amine,8,0.005162672145703766,0.0037100456621004564,9.38156249999999,1,"1,1,1,1,2,2,3,3",,,3,0,2.7312499999999984,9.38156249999999,37.17139062499994,160.05066640624963,0.3152394608032285,0.0009183430334527524,0.26236198523282034,0.344548883181939,0.1336725465341214,7.952200004315518e-05,0.12029771283455268,0.14366199497096221,-0.33041004291828424
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.004988220850225173,0.00228310502283105,9.4159375,1,"1,1,1,1,2,2,3,3",,,2,1,2.7312499999999997,9.4159375,37.579671874999995,163.23808046874998,0.31579162559169544,0.001150852022910231,0.2623770260402887,0.3432008334121296,0.13378897708106718,8.526513359109355e-05,0.12042188589382255,0.1495067920961624,-0.781542697012461
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,3-6,4-7;types=0,0,0,0,0,1,0,0",primary_amine,8,0.020793151221011778,0.021974885844748857,9.374687499999993,1,"1,1,1,2,2,2,2,3",,,1,2,2.7312499999999993,9.374687499999997,36.86079687499998,156.4520023437499,0.31607347550368486,0.0014031490861076128,0.26162707945616775,0.3873532913133866,0.13507211019950438,0.00026080500319899773,0.12024144545266705,0.1726915520131625,0.055276581927272125
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,3-6,5-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.022272966182839662,0.023116438356164382,9.305937499999999,1,"1,1,1,2,2,2,2,3",,,3,0,2.7312499999999993,9.305937499999997,36.10095312499998,150.70675234374986,0.31467423823242613,0.0005646882085861698,0.2908373021506511,0.3455465494768501,0.13424317898506022,5.051145097085677e-05,0.12488180273511507,0.1419778880612792,0.03717031569477364
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,4-6,4-7;types=0,0,0,0,0,1,0,0",primary_amine,8,0.009639328839163826,0.009988584474885844,9.450312500000003,1,"1,1,1,1,2,2,3,3",,,1,2,2.73125,9.450312500000003,37.93123437500002,166.02966640625016,0.31671250028794495,0.0017994128277471237,0.259759332616903,0.38732330919169516,0.13459408632185288,0.0002835211286942879,0.1174269248575887,0.17247417383057442,0.035591401082575254
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,4-6,5-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.01113648309142058,0.015125570776255707,9.305937500000008,1,"1,1,1,2,2,2,2,3",,,3,0,2.7312500000000006,9.305937500000004,36.10095312500002,150.7892523437501,0.3146986939134794,0.0005803292384228937,0.288599479308961,0.3455464558551492,0.13425850364818226,4.318697680967071e-05,0.12489323884193577,0.14197548737230664,0.30616023309080737
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,5-6,5-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.010325344291403842,0.010844748858447488,9.3815625,1,"1,1,1,1,2,2,3,3",,,3,0,2.7312500000000006,9.381562500000001,37.17139062500001,160.21566640625005,0.31528358776039234,0.0009409894844497197,0.2615860195982228,0.34554645588875715,0.13367796461628662,5.5787984727813166e-05,0.11986173575672604,0.14197549467711362,0.04907949830813053
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.010396575610505127,0.010844748858447488,9.374687500000002,1,"1,1,1,2,2,2,2,3",,,1,2,2.7312499999999997,9.374687499999999,36.86079687499999,156.36950234374993,0.3160547021138654,0.0014017431991382085,0.2623620667912795,0.3899157070187096,0.13509892288746625,0.00029952389673556514,0.12029951107393681,0.17767217700151836,0.04220449897126718
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,0,0,1,0,0,0",secondary_amine,8,0.010760171397102305,0.00884703196347032,9.340312499999998,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999997,9.340312499999998,36.509234374999984,153.94916640624996,0.3152751927239686,0.0008549032866675857,0.26236206710308785,0.3470669910083348,0.13460873191619097,0.00014745810470612137,0.12029955037828463,0.15822597080396839,-0.19576943219756424
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.010760171397102305,0.009703196347031963,9.340312499999996,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999993,9.340312499999998,36.509234374999984,153.88041640624994,0.31523715728749135,0.0008156501149638524,0.26236215676380015,0.3455642716883739,0.13447329392182605,0.00010383588419931158,0.12030242268772788,0.1535794585558028,-0.10339612203998254
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.020793151221011778,0.023972602739726026,9.3746875,1,"1,1,1,2,2,2,2,3",,,1,2,2.7312499999999997,9.374687499999999,36.860796874999984,156.30075234374993,0.3160165004776173,0.0013605911514680163,0.26373045614390456,0.3873857902925081,0.13496178550918622,0.0002493310863146828,0.12245628532155511,0.17294102837424855,0.14228795512469428
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,0,0,1,0,0,0",tertiary_amine,8,0.011136483091420584,0.014269406392694063,9.305937499999995,1,"1,1,1,2,2,2,2,3",,,3,0,2.7312499999999993,9.305937499999995,36.100953124999975,150.62425234374987,0.3146506790253489,0.0005509913023299953,0.2930777722379811,0.3455465498119271,0.13423834941313567,6.286602041628218e-05,0.12509031871117207,0.1436666972893144,0.24789132893362345
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.010760171397102305,0.011700913242009132,9.3403125,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999993,9.3403125,36.509234375,153.81166640625003,0.3152032944555016,0.0007852142350689072,0.26358143826477987,0.345546550156735,0.1343608438816466,7.220646606805324e-05,0.12309134264085092,0.149714515140717,0.0838154024527567
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=1,0,0,0,0,0,0,0",secondary_amine,8,0.010760171397102303,0.010844748858447488,9.340312500000003,1,"1,1,1,2,2,2,2,3",,,2,1,2.7312499999999997,9.3403125,36.50923437499999,153.88041640624994,0.3152362117444707,0.000813302959593208,0.2623771976468187,0.3455466515561846,0.13445987726135156,9.468013359501925e-05,0.12042660321435757,0.15313060148456378,0.007829502221945856
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.022426620406550305,0.023972602739726026,9.2990625,1,"1,1,2,2,2,2,2,2",,,1,2,2.7312499999999997,9.299062499999996,35.79035937499999,146.9430882812499,0.31546592286946895,0.0010353650943989014,0.29698162821503965,0.38991570702026274,0.13566482078679548,0.00028129884907642834,0.1254359184856572,0.1776721777593523,0.0666629586272702
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,0,0,1,0",secondary_amine,8,0.023210938723737726,0.023972602739726026,9.264687499999996,1,"1,1,2,2,2,2,2,2",,,2,1,2.7312499999999993,9.264687499999999,35.438796875,144.52275234375003,0.31468641348951604,0.0004876074959288691,0.29698172348201457,0.3470669910098875,0.13517463208615776,0.00012980135547256574,0.12543910751674925,0.15822604612398336,0.03228796013487051
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,1,0,0,0",secondary_amine,8,0.023210938723737723,0.02511415525114155,9.264687500000003,1,"1,1,2,2,2,2,2,2",,,2,1,2.7312500000000006,9.2646875,35.438796875000016,144.45400234375006,0.3146483808494392,0.0004483297262049239,0.2969979799375947,0.3455642716899261,0.13503935066422912,8.662365495434941e-05,0.12558007165740248,0.15358471125271214,0.07880797387365969
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.023210938723737726,0.025399543378995432,9.26468749999999,1,"1,1,2,2,2,2,2,2",,,2,1,2.7312499999999993,9.264687499999994,35.438796874999966,144.45400234374983,0.3146478859505098,0.0004470461856613671,0.29702898378910003,0.34554665155773745,0.1350319983521927,8.121799801063645e-05,0.12580518104298075,0.15333888968022302,0.0901075286801976
C7H17N,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6,4-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.008937237024061325,0.010559360730593607,9.525937499999992,1,"1,1,1,1,2,2,2,4",,,1,2,2.7312499999999997,9.525937499999998,39.12645312499998,177.5770523437499,0.31699464851181536,0.0018543381532554993,0.23373185231910734,0.38511866934717237,0.13380167036003499,0.0002404251625109102,0.1156208665264071,0.16893650351884917,0.16678623867539485
C7H17N,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6,4-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.0030832652916429424,0.00228310502283105,9.491562499999999,1,"1,1,1,1,2,2,2,4",,,2,1,2.73125,9.491562499999997,38.77489062499998,175.08796640624988,0.31618539057161454,0.001289899616379264,0.23359564514949285,0.3455466502288792,0.13322186956146403,7.724484135816475e-05,0.11514497572579263,0.14645307582636508,-0.30045271276330365
