state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,1",0.02322156461369631,0.019943019943019943
"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,1,0",0.17747696491819395,0.1752136752136752
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,1",0.08873848245909731,0.09757834757834757
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,1,0",0.09375581080270526,0.08831908831908832
"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,1",0.20030492397801952,0.20085470085470086
"het:edges=0-1,0-2,1-3,2-4;types=0,0,1,0,0",0.21163028750226523,0.2272079772079772
"het:edges=0-1,0-2,1-3,2-4;types=1,0,0,0,0",0.10581514375113282,0.10327635327635327
"het:edges=0-1,0-2,2-3,2-4;types=0,0,1,0,0",0.09905682197488953,0.0876068376068376
