state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4,1-5,2-6,3-7;types=0,0,0,0,1,0,0,0",0.002939847296543067,0.003139269406392694
"het:edges=0-1,0-2,0-3,0-4,2-5,3-6,3-7;types=0,0,0,0,1,0,0,0",0.00809853902979608,0.007705479452054794
"het:edges=0-1,0-2,0-3,0-4,2-5,3-6,4-7;types=0,0,0,0,0,0,0,1",0.008819541889629577,0.00884703196347032
"het:edges=0-1,0-2,0-3,0-4,2-5,3-6,4-7;types=0,0,0,0,1,0,0,0",0.009128338346165946,0.007420091324200913
"het:edges=0-1,0-2,0-3,0-4,2-5,3-6,6-7;types=0,0,0,0,1,0,0,0",0.01763908377925082,0.019121004566210045
"het:edges=0-1,0-2,0-3,0-4,3-5,3-6,4-7;types=0,0,0,0,0,0,0,1",0.004049269514898012,0.006563926940639269
"het:edges=0-1,0-2,0-3,0-4,3-5,3-6,4-7;types=0,0,0,0,1,0,0,0",0.004191045595040298,0.003139269406392694
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6,4-7;types=0,0,0,0,0,0,0,1",0.00809853902979608,0.010273972602739725
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6,4-7;types=0,0,0,0,1,0,0,0",0.004337785646296055,0.0037100456621004564
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6,5-7;types=0,0,0,0,0,0,1,0",0.008819541889629577,0.007990867579908675
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6,5-7;types=0,0,0,0,1,0,0,0",0.009128338346165943,0.009417808219178082
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6,6-7;types=0,0,0,0,0,0,0,1",0.008819541889629577,0.00884703196347032
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6,6-7;types=0,0,0,0,0,0,1,0",0.009128338346165943,0.011986301369863013
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6,6-7;types=0,0,0,0,1,0,0,0",0.009128338346165946,0.009703196347031963
"het:edges=0-1,0-2,0-3,0-4,4-5,4-6,4-7;types=0,0,0,0,0,0,0,1",0.0011380903309535543,0.0014269406392694063
"het:edges=0-1,0-2,0-3,1-4,1-5,2-6,2-7;types=0,0,0,1,0,0,0,0",0.0022048854724072524,0.0037100456621004564
"het:edges=0-1,0-2,0-3,1-4,2-5,2-6,2-7;types=0,0,0,1,0,0,0,0",0.0026995130099317314,0.0014269406392694063
"het:edges=0-1,0-2,0-3,1-4,2-5,2-6,3-7;types=0,0,0,0,0,0,0,1",0.00960473473755195,0.01113013698630137
"het:edges=0-1,0-2,0-3,1-4,2-5,2-6,3-7;types=0,0,0,1,0,0,0,0",0.009941022958651716,0.00884703196347032
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6,3-7;types=0,0,0,0,0,0,0,1",0.00960473473755195,0.01141552511415525
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6,3-7;types=0,0,0,1,0,0,0,0",0.0051445427783654435,0.005136986301369863
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6,3-7;types=1,0,0,0,0,0,0,0",0.005144542778365443,0.007705479452054794
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6,5-7;types=0,0,0,0,0,0,1,0",0.020919664656784992,0.02226027397260274
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6,5-7;types=0,0,0,1,0,0,0,0",0.021652119743342337,0.021974885844748857
