state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,2",0.02534604770098728,0.0292022792022792
"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,2,0",0.19467008966067778,0.1858974358974359
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,2",0.09733504483033871,0.09686609686609686
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,2,0",0.10522859693211498,0.11965811965811966
"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,2",0.2202511041298001,0.2150997150997151
"het:edges=0-1,0-2,1-3,2-4;types=0,0,2,0,0",0.23811274449738765,0.2378917378917379
"het:edges=0-1,0-2,1-3,2-4;types=2,0,0,0,0",0.1190563722486936,0.11538461538461539
