state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4,3-5;types=0,0,0,0,2,0",0.041758475025518264,0.047619047619047616
"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,0,2",0.013919491675172785,0.012380952380952381
"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,2,0",0.014854014072749014,0.018571428571428572
"het:edges=0-1,0-2,0-3,1-4,2-5;types=0,0,0,2,0,0",0.0512990598408364,0.04904761904761905
"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,0,0,2",0.1025981196816746,0.09952380952380953
"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,2,0,0",0.1094863195548585,0.11428571428571428
"het:edges=0-1,0-2,0-3,3-4,3-5;types=0,0,0,0,0,2",0.04628358790323136,0.04238095238095238
"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,0,0,0,2",0.05129905984083647,0.05047619047619047
"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,2,0,0,0",0.0547431597774288,0.055714285714285716
"het:edges=0-1,0-2,1-3,2-4,2-5;types=0,0,0,0,0,2",0.10259811968167463,0.10476190476190476
"het:edges=0-1,0-2,1-3,2-4,2-5;types=2,0,0,0,0,0",0.05474315977742877,0.055714285714285716
"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,0,0,0,2",0.11371605615605221,0.10666666666666667
"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,0,0,2,0",0.1213506885062682,0.11714285714285715
"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,2,0,0,0",0.12135068850626987,0.12571428571428572
