state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,2",0.024949479465194758,0.020655270655270654
"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,2,0",0.1930042922103572,0.19301994301994302
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,2",0.09650214610517852,0.09401709401709402
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,2,0",0.10584388733357235,0.11609686609686609
"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,2",0.21915131517233596,0.2264957264957265
"het:edges=0-1,0-2,1-3,2-4;types=0,0,2,0,0",0.2403659198089073,0.23148148148148148
"het:edges=0-1,0-2,1-3,2-4;types=2,0,0,0,0",0.12018295990445382,0.11823361823361823
