state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4,3-5;types=0,0,0,0,1,0",0.03725058083279021,0.039523809523809524
"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,0,1",0.01241686027759676,0.012380952380952381
"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,1,0",0.01305459591107104,0.014285714285714285
"het:edges=0-1,0-2,0-3,1-4,2-5;types=0,0,0,1,0,0",0.045344892107643406,0.04238095238095238
"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,0,0,1",0.09068978421528623,0.08904761904761904
"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,1,0,0",0.09534765308818831,0.08761904761904762
"het:edges=0-1,0-2,0-3,2-4,3-5;types=1,0,0,0,0,0",0.05012237612035938,0.04428571428571428
"het:edges=0-1,0-2,0-3,3-4,3-5;types=0,0,0,0,0,1",0.04109894851221755,0.039047619047619046
"het:edges=0-1,0-2,0-3,3-4,3-5;types=0,0,0,1,0,0",0.02271454247360976,0.029047619047619048
"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,0,0,0,1",0.04534489210764357,0.04857142857142857
"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,1,0,0,0",0.047673826544094744,0.03761904761904762
"het:edges=0-1,0-2,1-3,2-4,2-5;types=0,0,0,0,0,1",0.09068978421528619,0.08761904761904762
"het:edges=0-1,0-2,1-3,2-4,2-5;types=0,0,1,0,0,0",0.05012237612035847,0.05857142857142857
"het:edges=0-1,0-2,1-3,2-4,2-5;types=1,0,0,0,0,0",0.047673826544094744,0.04904761904761905
"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,0,0,0,1",0.10005897059106414,0.10047619047619048
"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,0,0,1,0",0.10519804516934768,0.11047619047619048
"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,1,0,0,0",0.10519804516934766,0.11
