state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,2",0.024885688439270262,0.023504273504273504
"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,2,0",0.19363449700627433,0.18945868945868946
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,2",0.09681724850313675,0.09401709401709402
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,2,0",0.10509925248333077,0.11752136752136752
"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,2",0.220507640699494,0.22008547008547008
"het:edges=0-1,0-2,1-3,2-4;types=0,0,2,0,0",0.23937044857899664,0.24216524216524216
"het:edges=0-1,0-2,1-3,2-4;types=2,0,0,0,0",0.11968522428949732,0.11324786324786325
