state_id,P_exact,P_emp
"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,6-7;types=0,0,0,0,0,0,0,1",0.0029790790080200754,0.003424657534246575
"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,6-7;types=0,0,0,0,0,0,1,0",0.00308326529164296,0.003139269406392694
"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,6-7;types=0,0,1,0,0,0,0,0",0.0030832652916429424,0.003139269406392694
"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,2-7;types=0,0,0,0,0,0,0,1",0.004143141444643737,0.0045662100456621
"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,2-7;types=1,0,0,0,0,0,0,0",0.0014293460249795535,0.0014269406392694063
"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,6-7;types=0,0,1,0,0,0,0,0",0.010325344291403842,0.009988584474885844
"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,0,0,1",0.020793151221011778,0.02054794520547945
"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,0,1,0",0.020793151221011778,0.02254566210045662
"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,1,0,0",0.02152034279422783,0.02026255707762557
"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,1,0,0,0",0.021520342794227848,0.0228310502283105
"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,1,0,0,0,0,0",0.02152034279422783,0.018835616438356163
"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=1,0,0,0,0,0,0,0",0.02152034279422783,0.02482876712328767
"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,0,0,0,0,0,1",0.009639328839163828,0.0091324200913242
"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,0,0,0,1,0,0",0.005162672145703766,0.008561643835616438
"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,1,0,0,0,0,0",0.004988220850225173,0.003995433789954338
"het:edges=0-1,0-2,1-3,2-4,2-5,3-6,4-7;types=0,0,0,0,0,1,0,0",0.020793151221011778,0.019406392694063926
"het:edges=0-1,0-2,1-3,2-4,2-5,3-6,5-7;types=0,0,1,0,0,0,0,0",0.022272966182839662,0.01797945205479452
"het:edges=0-1,0-2,1-3,2-4,2-5,4-6,4-7;types=0,0,0,0,0,1,0,0",0.009639328839163826,0.007990867579908675
"het:edges=0-1,0-2,1-3,2-4,2-5,4-6,5-7;types=0,0,1,0,0,0,0,0",0.01113648309142058,0.012557077625570776
"het:edges=0-1,0-2,1-3,2-4,2-5,5-6,5-7;types=0,0,1,0,0,0,0,0",0.010325344291403842,0.01113013698630137
"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,0,0,0,0,0,1",0.010396575610505127,0.010844748858447488
"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,0,0,1,0,0,0",0.010760171397102305,0.009988584474885844
"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,1,0,0,0,0,0",0.010760171397102305,0.008276255707762557
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,0,0,0,0,0,1",0.020793151221011778,0.02026255707762557
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,0,0,1,0,0,0",0.011136483091420584,0.009703196347031963
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,1,0,0,0,0,0",0.010760171397102305,0.009703196347031963
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=1,0,0,0,0,0,0,0",0.010760171397102303,0.01141552511415525
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,0,0,0,1",0.022426620406550305,0.02511415525114155
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,0,0,1,0",0.023210938723737726,0.021404109589041095
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,1,0,0,0",0.023210938723737723,0.023687214611872145
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,1,0,0,0,0,0",0.023210938723737726,0.02482876712328767
"het:edges=0-1,0-2,1-3,2-4,4-5,4-6,4-7;types=0,0,0,0,0,0,0,1",0.008937237024061325,0.007705479452054794
"het:edges=0-1,0-2,1-3,2-4,4-5,4-6,4-7;types=0,0,1,0,0,0,0,0",0.0030832652916429424,0.005136986301369863
