formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C5H12O,"het:edges=0-1,0-2,0-3,0-4,3-5;types=0,0,0,0,2,0",alcohol,6,0.04318292083838362,0.0419047619047619,9.625000000000005,1,"1,1,1,1,2,4",1,1,,,2.7500000000000013,9.625000000000007,40.06250000000004,186.19791666666686,0.3121634416770913,0.0026545083783369,0.2324414894770131,0.40428708664872703,0.12796012840901125,0.0006608477382182408,0.1122957108810215,0.18494384058818664,-0.030045595659764064
C5H12O,"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,0,2",alcohol,6,0.014394306946128024,0.016666666666666666,9.624999999999998,1,"1,1,1,1,2,4",1,1,,,2.75,9.625000000000002,40.06250000000001,186.53125000000003,0.3123289764648651,0.002816378377273733,0.23002015406675635,0.40854622697157034,0.12848317802884585,0.0008286030809956144,0.10757799390175501,0.1922877578615827,0.14657792984129975
C5H12O,"het:edges=0-1,0-2,0-3,0-4,4-5;types=0,0,0,0,2,0",ether,6,0.015645230509797957,0.013333333333333334,9.541666666666671,1,"1,1,1,1,2,4",2,0,,,2.75,9.541666666666666,39.1875,180.05208333333334,0.31040110540266186,0.0014038668129541306,0.23220086413405142,0.3550522608156089,0.12709785234396853,0.0003664121310095502,0.11219052023326342,0.168211623928598,-0.15989893425156806
C5H12O,"het:edges=0-1,0-2,0-3,1-4,2-5;types=0,0,0,2,0,0",alcohol,6,0.05101459319037778,0.05,9.458333333333329,1,"1,1,1,2,2,3",1,1,,,2.75,9.458333333333332,37.43749999999999,160.86458333333326,0.3115069831304035,0.0023241137030553254,0.25556792572187714,0.40631079338663456,0.12968513307242302,0.0007004350674219931,0.1144012398157707,0.1883273385753262,-0.020088726955688727
C5H12O,"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,0,0,2",alcohol,6,0.10202918638075734,0.10904761904761905,9.458333333333334,1,"1,1,1,2,2,3",1,1,,,2.7500000000000004,9.458333333333337,37.43750000000002,161.0312500000001,0.3115949767996601,0.0024153462568751428,0.25291449187571047,0.40857282840422715,0.12998176407981457,0.0008016620999612389,0.10944754616613003,0.19247364597216443,0.0665257448524876
C5H12O,"het:edges=0-1,0-2,0-3,2-4,3-5;types=0,0,0,2,0,0",ether,6,0.11089593584659867,0.11333333333333333,9.375000000000002,1,"1,1,1,2,2,3",2,0,,,2.75,9.375000000000002,36.56250000000001,154.71875000000003,0.3097365104484974,0.0010526504709771072,0.2553072374080041,0.35686359028561454,0.12878523310730305,0.00038491775210877985,0.1143696030904109,0.17104503437215945,0.021741082073291413
C5H12O,"het:edges=0-1,0-2,0-3,3-4,3-5;types=0,0,0,0,0,2",alcohol,6,0.046935691529393926,0.047619047619047616,9.541666666666666,1,"1,1,1,1,3,3",1,1,,,2.75,9.541666666666664,38.68749999999999,172.38541666666654,0.3119617699413815,0.002611976538155983,0.2530889279475432,0.40631277771693014,0.12890737135813243,0.000719451711125653,0.10978682508125885,0.1883510590052363,0.014454441504704468
C5H12O,"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,0,0,0,2",alcohol,6,0.05101459319037766,0.054285714285714284,9.458333333333334,1,"1,1,1,2,2,3",1,1,,,2.7499999999999996,9.458333333333329,37.43749999999997,160.86458333333317,0.3115405049554825,0.00238219368201834,0.25463300410517564,0.4086013523255908,0.12991254593121604,0.0008082946343828072,0.11158802087580937,0.19268198779996118,0.06214936970233831
C5H12O,"het:edges=0-1,0-2,1-3,1-4,2-5;types=0,0,2,0,0,0",ether,6,0.055447967923299424,0.06523809523809523,9.374999999999998,1,"1,1,1,2,2,3",2,0,,,2.75,9.375000000000002,36.56250000000002,154.71875000000009,0.3097588141498403,0.0010838637515206476,0.2546624749237643,0.3588639876079659,0.12893572276389625,0.0004413985078840146,0.11185049004455316,0.17432552535351875,0.16259851227735997
C5H12O,"het:edges=0-1,0-2,1-3,2-4,2-5;types=0,0,0,0,0,2",alcohol,6,0.10202918638075736,0.10809523809523809,9.458333333333332,1,"1,1,1,2,2,3",1,1,,,2.75,9.458333333333332,37.437499999999986,160.69791666666654,0.3114525125969145,0.00229087007491331,0.25732039667980916,0.406339349707551,0.12961596772875036,0.0007062790513662014,0.11155588288629478,0.1885363478426107,0.057753758860445974
C5H12O,"het:edges=0-1,0-2,1-3,2-4,2-5;types=2,0,0,0,0,0",ether,6,0.05544796792329939,0.047619047619047616,9.375000000000002,1,"1,1,1,2,2,3",2,0,,,2.75,9.375,36.56249999999999,154.38541666666663,0.30959450203141303,0.0009326778125958541,0.25705735899068405,0.35464806434760693,0.12842433274843754,0.00030498722016619224,0.1171123908778928,0.16721510844117046,-0.15221222189114023
C5H12O,"het:edges=0-1,0-2,1-3,2-4,4-5;types=0,0,0,0,0,2",alcohol,6,0.11089593584659871,0.09952380952380953,9.374999999999998,1,"1,1,2,2,2,2",1,1,,,2.75,9.375,36.18750000000001,149.34375,0.3110789925253417,0.0020834518248499597,0.2825242231816697,0.40860152344587053,0.13066856174480448,0.0007853930954824363,0.11368543088120688,0.19268701582089456,-0.10819533840905518
