formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C3H8O,"het:edges=0-1,0-2,0-3;types=0,0,0,2",alcohol,4,0.17139876549150174,0.18091168091168092,8.687499999999996,1,"1,1,1,3",1,1,,,2.625,8.6875,33.65625,143.29687500000003,0.3258470593038211,0.0027577207288603254,0.2591235129419463,0.40636825932634,0.13756229004209752,0.0008736473353866265,0.12032310488394583,0.18875608697743168,0.054016157470377094
C3H8O,"het:edges=0-1,0-2,2-3;types=0,0,0,2",alcohol,4,0.38844049194851804,0.39886039886039887,8.562499999999996,1,"1,1,2,2",1,1,,,2.624999999999999,8.562499999999996,31.781249999999986,126.51562499999994,0.3253697678454648,0.0025126433118401736,0.2845495558201237,0.4086017056185318,0.13925701631925108,0.0009588326759811248,0.11718632907680415,0.19269271702133767,0.026471493860624317
C3H8O,"het:edges=0-1,0-2,2-3;types=0,0,2,0",ether,4,0.44016074255998017,0.4202279202279202,8.437499999999996,1,"1,1,2,2",2,0,,,2.625,8.437499999999998,30.468749999999993,117.29687499999997,0.32270051455970494,0.0006443735573969289,0.28718698853888025,0.3589191865791238,0.13783603447921333,0.0004617184936227347,0.12318260371692198,0.17472376307838372,-0.04634275279378764
