formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C6H14O,"het:edges=0-1,0-2,0-3,0-4,2-5,3-6;types=0,0,0,0,2,0,0",alcohol,7,0.02136177540805265,0.021056388294075662,9.312857142857144,1,"1,1,1,1,2,2,4",1,1,,,2.6857142857142864,9.312857142857142,38.418071428571416,176.50988928571422,0.32425545606455775,0.0027620967945557484,0.23265468747942294,0.4142407759700224,0.13909050941214682,0.0005818542287616116,0.11482898726909929,0.19367952139575353,-0.01439913232253859
C6H14O,"het:edges=0-1,0-2,0-3,0-4,3-5,3-6;types=0,0,0,0,2,0,0",alcohol,7,0.009796521532486953,0.008922198429693077,9.399285714285714,1,"1,1,1,1,1,3,4",1,1,,,2.6857142857142864,9.399285714285716,39.64142857142859,187.2829339285715,0.3249128581620108,0.003142673166653267,0.2328669002726063,0.4142431707155097,0.13838856558492288,0.0005926488080127713,0.11530383028275519,0.19370894060795849,-0.09348499004747073
C6H14O,"het:edges=0-1,0-2,0-3,0-4,3-5,4-6;types=0,0,0,0,0,0,2",alcohol,7,0.021361775408052664,0.01998572448251249,9.312857142857142,1,"1,1,1,1,2,2,4",1,1,,,2.6857142857142855,9.312857142857142,38.41807142857143,176.76131785714287,0.3243897787795502,0.0029025242787026665,0.2306665374631578,0.4192097608085976,0.1395617131022626,0.0007558422762472668,0.11027011961949014,0.2030024723236742,-0.06658488294892077
C6H14O,"het:edges=0-1,0-2,0-3,0-4,3-5,4-6;types=0,0,0,0,2,0,0",ether,7,0.022747614251897513,0.022483940042826552,9.250000000000005,1,"1,1,1,1,2,2,4",2,0,,,2.6857142857142864,9.250000000000004,37.789357142857156,172.25466071428576,0.3227780457130838,0.001690506380218412,0.2324333613882384,0.3560085586759984,0.13815730157489065,0.00028432060892997785,0.11405629658752225,0.1708100269117679,-0.011658992857206361
C6H14O,"het:edges=0-1,0-2,0-3,0-4,4-5,4-6;types=0,0,0,0,0,0,2",alcohol,7,0.006531014354991434,0.005710206995003569,9.399285714285714,1,"1,1,1,1,1,3,4",1,1,,,2.6857142857142864,9.39928571428572,39.64142857142859,187.40864821428582,0.32497591935421893,0.003204663865016323,0.2308767671218146,0.41657760779570374,0.1385988256912499,0.0006662219177454102,0.11071654442703449,0.19788011221848978,-0.13430697256127272
C6H14O,"het:edges=0-1,0-2,0-3,1-4,2-5,2-6;types=0,0,0,2,0,0,0",alcohol,7,0.023290177389533387,0.024982155603140613,9.226428571428576,1,"1,1,1,1,2,3,3",1,1,,,2.6857142857142864,9.226428571428572,37.05210714285714,163.0143053571428,0.32383489716652,0.002646201390546803,0.26052018029933394,0.4165727379954673,0.1398531731976738,0.0006349331558262092,0.11771383831282814,0.1978196265774635,0.07013009080571371
C6H14O,"het:edges=0-1,0-2,0-3,1-4,2-5,3-6;types=0,0,0,0,0,0,2",alcohol,7,0.0253926629446513,0.02676659528907923,9.14,1,"1,1,1,2,2,2,3",1,1,,,2.685714285714286,9.140000000000002,35.82875000000001,152.36697500000005,0.32324289456220023,0.002334448259486495,0.258215643994939,0.41924040849375527,0.1408119264639591,0.0007303067124707198,0.11401056310944563,0.20322760670630335,0.05269439175056393
C6H14O,"het:edges=0-1,0-2,0-3,1-4,2-5,3-6;types=0,0,0,2,0,0,0",ether,7,0.027040004421901343,0.025339043540328336,9.077142857142853,1,"1,1,1,2,2,2,3",2,0,,,2.685714285714286,9.077142857142858,35.20003571428572,147.98603214285714,0.3216859827611295,0.0011610149795875189,0.2601763944462895,0.358066460195868,0.1395654534704706,0.00029685720527853097,0.11838943590298578,0.17416141418810016,-0.06497098309755811
C6H14O,"het:edges=0-1,0-2,0-3,1-4,2-5,5-6;types=0,0,0,2,0,0,0",alcohol,7,0.050785325889302596,0.054960742326909354,9.140000000000002,1,"1,1,1,2,2,2,3",1,1,,,2.685714285714287,9.140000000000006,35.82875000000003,152.06840357142872,0.32310588614675695,0.002206495951865136,0.26249157317988175,0.4166033437226307,0.14041494012794656,0.0006108582308150022,0.12246179535469057,0.19804383521212063,0.07901170059346982
C6H14O,"het:edges=0-1,0-2,0-3,2-4,2-5,3-6;types=0,0,0,0,0,0,2",alcohol,7,0.023290177389533387,0.019628836545324768,9.226428571428574,1,"1,1,1,1,2,3,3",1,1,,,2.685714285714286,9.226428571428572,37.05210714285714,163.1400196428571,0.3239070724245194,0.0027270318827793028,0.25844867504896607,0.41924042045288035,0.1401277264743122,0.0007458997692270739,0.11455947783193166,0.2032282524515019,-0.1710319550942916
C6H14O,"het:edges=0-1,0-2,0-3,2-4,2-5,3-6;types=0,0,0,2,0,0,0",ether,7,0.02480112073998034,0.026409707351891507,9.163571428571428,1,"1,1,1,1,2,3,3",2,0,,,2.6857142857142846,9.163571428571426,36.42339285714284,158.75907678571414,0.3223502262543873,0.001555941248570521,0.2604095582950708,0.3580688395551434,0.13888276080398856,0.00031202128938284305,0.11768630721873632,0.17419019365259425,0.06284279955537314
C6H14O,"het:edges=0-1,0-2,0-3,2-4,3-5,3-6;types=0,0,0,0,0,0,2",alcohol,7,0.04658035477906513,0.05174875089221984,9.226428571428572,1,"1,1,1,1,2,3,3",1,1,,,2.685714285714287,9.226428571428574,37.05210714285716,163.01430535714297,0.32383581220088214,0.0026485381936438676,0.2584466921859171,0.41660591926485585,0.13986684046775327,0.0006447764827189054,0.11453108151969885,0.19807752541154905,0.10522141138086359
C6H14O,"het:edges=0-1,0-2,0-3,2-4,3-5,4-6;types=0,0,0,0,0,2,0",alcohol,7,0.0507853258893026,0.05460385438972163,9.139999999999999,1,"1,1,1,2,2,2,3",1,1,,,2.685714285714286,9.140000000000002,35.82875000000002,152.19411785714297,0.3231772229220485,0.002285454423668838,0.2602867789839479,0.4192406071539415,0.14067792669425824,0.0007141576203687686,0.11716609770749999,0.20323379004114997,0.07249701969119635
C6H14O,"het:edges=0-1,0-2,0-3,2-4,3-5,4-6;types=0,0,0,2,0,0,0",ether,7,0.054080008843802416,0.05353319057815846,9.077142857142855,1,"1,1,1,2,2,2,3",2,0,,,2.685714285714286,9.077142857142857,35.20003571428572,147.813175,0.32162114730013286,0.0011137487507954184,0.2622494640428127,0.3580969564590912,0.13944291020925734,0.0002870796603163781,0.12157172036395175,0.17438316686935063,-0.01016274889622542
C6H14O,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,0,0,0,2",alcohol,7,0.050785325889302596,0.05424696645253391,9.14,1,"1,1,1,2,2,2,3",1,1,,,2.6857142857142864,9.14,35.82875000000001,152.19411785714286,0.32317813664580186,0.002287863853285984,0.2602603201754172,0.41927374144390805,0.1406915344886104,0.0007246955746408103,0.11693110062065863,0.20349060213064024,0.06593961926552246
C6H14O,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,0,0,2,0",ether,7,0.054080008843802416,0.04532476802284083,9.077142857142857,1,"1,1,1,2,2,2,3",2,0,,,2.6857142857142864,9.077142857142858,35.200035714285725,147.93888928571434,0.32168350812975616,0.001170022464480188,0.26028468775341795,0.36039980781417513,0.13964635578536885,0.00034445056419228956,0.1171345301298045,0.17838507735158843,-0.17661095315089784
C6H14O,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,2,0,0,0",ether,7,0.054080008843802416,0.05067808708065667,9.077142857142857,1,"1,1,1,2,2,2,3",2,0,,,2.685714285714286,9.077142857142858,35.20003571428572,147.68746071428578,0.3215502738382073,0.0010393912841422184,0.26224742091599496,0.3554832687988029,0.13918661391074277,0.00020252350811950372,0.12154178267453003,0.16936799833929803,-0.06497098433882617
C6H14O,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6;types=0,0,0,0,0,0,2",alcohol,7,0.007120591802683973,0.006067094932191292,9.312857142857137,1,"1,1,1,1,2,2,4",1,1,,,2.6857142857142846,9.312857142857137,38.418071428571366,176.41560357142816,0.3242694245569579,0.0028243974087580567,0.23249823682019008,0.41927355458762905,0.13936296063332784,0.0007540904516788341,0.11275372082646462,0.20348505047616922,-0.16011091979707467
C6H14O,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6;types=0,0,2,0,0,0,0",ether,7,0.007582538083966092,0.006780870806566738,9.25,1,"1,1,1,1,2,2,4",2,0,,,2.6857142857142864,9.25,37.78935714285715,172.160375,0.32277402442187125,0.0017080805769642648,0.23252083074831043,0.36037165213383526,0.13830779255418726,0.00036498630335171823,0.1129341225066737,0.17819133171247237,-0.11174243633803886
C6H14O,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=0,0,0,0,0,0,2",alcohol,7,0.023290177389536648,0.02426837972876517,9.226428571428567,1,"1,1,1,1,2,3,3",1,1,,,2.6857142857142855,9.226428571428569,37.05210714285714,162.66859107142855,0.3237149085656484,0.0025698603940336926,0.2623360002229846,0.41663653678834467,0.1396565363902112,0.0006330710376765096,0.11945430712773905,0.19830236456713193,0.04114255510963245
C6H14O,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=2,0,0,0,0,0,0",ether,7,0.006200280184994809,0.004282655246252677,9.16357142857143,1,"1,1,1,1,2,3,3",2,0,,,2.6857142857142864,9.163571428571432,36.42339285714287,158.1619339285715,0.3220960904728741,0.0013464501497408364,0.26432315088919056,0.35318303107570587,0.13821280999398172,0.0001573841690439306,0.12474999732850066,0.16540062615431522,-0.37002120806801575
C6H14O,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,0,0,0,0,2",alcohol,7,0.025392662944651312,0.023554603854389723,9.139999999999999,1,"1,1,1,2,2,2,3",1,1,,,2.685714285714284,9.139999999999992,35.828749999999964,152.0212607142855,0.3231124664969966,0.0022387947485872917,0.2623620679528142,0.41927393993056145,0.14055758825382347,0.0007080820239129396,0.12029965399314388,0.2034967678099866,-0.07513897466477616
C6H14O,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,0,0,0,2,0",ether,7,0.027040004421901354,0.027837259100642397,9.077142857142851,1,"1,1,1,2,2,2,3",2,0,,,2.6857142857142855,9.077142857142855,35.20003571428569,147.766032142857,0.32161867293262464,0.0011227518728886693,0.26236221279005917,0.3604302599243025,0.13952381345054968,0.00033481358314798237,0.12030433992760459,0.1786058522383836,0.02905796300900618
C6H14O,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,2,0,0,0,0",ether,7,0.027040004421901343,0.035331905781584586,9.077142857142857,1,"1,1,1,2,2,2,3",2,0,,,2.6857142857142855,9.077142857142858,35.200035714285725,147.64031785714292,0.3215468871359594,0.0010459278121703055,0.2623865894620537,0.35778349046926694,0.13925397768519307,0.00023939195958887346,0.12050829605787017,0.17333527271899649,0.26746897883395854
C6H14O,"het:edges=0-1,0-2,1-3,2-4,2-5,2-6;types=0,0,0,0,0,0,2",alcohol,7,0.021361775408052643,0.023554603854389723,9.31285714285715,1,"1,1,1,1,2,2,4",1,1,,,2.6857142857142864,9.312857142857146,38.41807142857145,176.16417500000014,0.32413419049378006,0.0026814059519556376,0.23451281758116932,0.41427152063280404,0.13887824758004502,0.0005681669194562798,0.11754701864926118,0.1939070871656313,0.09771816076118801
C6H14O,"het:edges=0-1,0-2,1-3,2-4,2-5,2-6;types=2,0,0,0,0,0,0",ether,7,0.00758253808396609,0.0053533190578158455,9.250000000000002,1,"1,1,1,1,2,2,4",2,0,,,2.685714285714286,9.25,37.78935714285713,171.78323214285706,0.3225859052264007,0.0015353076790513688,0.23428944791512551,0.35342556094055566,0.13768867133058188,0.00018538622923311467,0.11674435203901037,0.1660209630666915,-0.34813117507595986
C6H14O,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,0,0,0,0,2",alcohol,7,0.05536989440968769,0.051034975017844396,9.053571428571427,1,"1,1,2,2,2,2,2",1,1,,,2.685714285714286,9.053571428571429,34.60539285714286,141.24821607142863,0.322439575974299,0.0018295194915197606,0.2969819811723375,0.41927394062178086,0.14120433813654398,0.0006801938334799751,0.12544736756207914,0.20349685352650523,-0.08152483995893096
C6H14O,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,0,0,2,0,0",ether,7,0.05896199988719808,0.058886509635974305,8.990714285714294,1,"1,1,2,2,2,2,2",2,0,,,2.6857142857142864,8.99071428571429,33.97667857142859,136.9929875000001,0.3209457875731724,0.0007115038776768116,0.29700832447052683,0.3604304460206275,0.1401708554566172,0.0003088162283085791,0.12566633886212633,0.17861132696424933,-0.0012811406877081793
C6H14O,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,2,0,0,0,0",ether,7,0.058961999887198094,0.059957173447537475,8.990714285714288,1,"1,1,2,2,2,2,2",2,0,,,2.6857142857142855,8.990714285714287,33.97667857142857,136.86727321428572,0.3208748367286302,0.0006365792464305315,0.2970391302985227,0.35781393021251084,0.1399124237651975,0.00022099245819142609,0.12589779070014864,0.17355536143309708,0.016737364511723106
C6H14O,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=2,0,0,0,0,0,0",ether,7,0.029480999943596962,0.029621698786581014,8.990714285714287,1,"1,1,2,2,2,2,2",2,0,,,2.6857142857142855,8.990714285714287,33.97667857142858,136.86727321428572,0.3208739254662524,0.000634217788635788,0.29922700134037095,0.35778092560877667,0.13989894126964394,0.00021124476572914345,0.12993113360336078,0.17330206959892763,0.004761173585466837
C6H14O,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,0,0,0,0,2",alcohol,7,0.0507853258893026,0.046395431834404,9.139999999999997,1,"1,1,1,2,2,2,3",1,1,,,2.685714285714286,9.139999999999999,35.82874999999999,151.89554642857138,0.32304113103256543,0.002159753917623998,0.2645955754144968,0.4166367234876164,0.14029466125639412,0.0006039550463997915,0.1225560095141,0.19830790141096424,-0.09040644800553622
C6H14O,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,2,0,0,0,0",ether,7,0.027040004421901336,0.030692362598144184,9.077142857142858,1,"1,1,1,2,2,2,3",2,0,,,2.6857142857142864,9.077142857142858,35.200035714285725,147.51460357142858,0.32148452860643056,0.000989678654690462,0.2643512669492384,0.35548076029370335,0.1390506417820597,0.00018240313359765928,0.12494288867582652,0.16933644321681868,0.12669642923124147
