state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,2",0.02538599480302541,0.022792022792022793
"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,2,0",0.19401919655373445,0.1801994301994302
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,2",0.09700959827686745,0.10826210826210826
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,2,0",0.1059333290410661,0.1111111111111111
"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,2",0.2189748987080422,0.21153846153846154
"het:edges=0-1,0-2,1-3,2-4;types=0,0,2,0,0",0.23911798841150944,0.2336182336182336
"het:edges=0-1,0-2,1-3,2-4;types=2,0,0,0,0",0.11955899420575489,0.13247863247863248
