state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,2",0.02538599480302541,0.021367521367521368
"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,2,0",0.19401919655373445,0.18304843304843305
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,2",0.09700959827686745,0.10612535612535613
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,2,0",0.1059333290410661,0.1103988603988604
"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,2",0.2189748987080422,0.2264957264957265
"het:edges=0-1,0-2,1-3,2-4;types=0,0,2,0,0",0.23911798841150944,0.23504273504273504
"het:edges=0-1,0-2,1-3,2-4;types=2,0,0,0,0",0.11955899420575489,0.11752136752136752
