seed,n,cyclomatic,cycle_load,C_norm_fdm,C_norm_fdm_loopy,penalty_factor,mode
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,17,3,0.17647058823529413,0.10801181569497022,0.22428335847249695,2.076470588235294,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,8,3,0.375,0.1750017856687341,0.39812906239636997,2.2749999999999995,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,9,3,0.3333333333333333,0.15568693505568978,0.3477008216243738,2.233333333333333,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
K,11,2,0.18181818181818182,0.1376290100271955,0.2452298724120938,1.781818181818182,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,9,3,0.3333333333333333,0.19595015762196935,0.4376220186890649,2.2333333333333334,CY1B
K,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
K,16,3,0.1875,0.11063772131430967,0.23095624324362143,2.0875,CY1B
K,10,3,0.3,0.1700201330867959,0.37404429279095086,2.1999999999999993,CY1B
K,5,3,0.6,0.27938383802778455,0.6984595950694614,2.5,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,20,0,0.0,0.09169626080412584,0.09169626080412584,1.0,CY1B
K,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,9,3,0.3333333333333333,0.16466816014790378,0.3677588909969851,2.2333333333333334,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,11,3,0.2727272727272727,0.1566338128658037,0.34032255704479164,2.172727272727273,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,10,3,0.3,0.17405018649268778,0.38291041028391304,2.1999999999999997,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,14,1,0.07142857142857142,0.12431864500130815,0.17049414171607977,1.3714285714285714,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,7,3,0.42857142857142855,0.21976765867304102,0.5117446909100811,2.3285714285714283,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,6,2,0.3333333333333333,0.27293390992374117,0.5276722258525663,1.9333333333333336,CY1B
K,21,3,0.14285714285714285,0.08516966914635508,0.17398946697041107,2.0428571428571423,CY1B
K,13,3,0.23076923076923078,0.14125012554489685,0.30097142135335714,2.1307692307692307,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,17,3,0.17647058823529413,0.10872214320747434,0.2257583326602261,2.076470588235294,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,10,3,0.3,0.1498534735521705,0.32967764181477505,2.1999999999999997,CY1B
K,22,2,0.09090909090909091,0.08250336293588428,0.13950568641885888,1.690909090909091,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,21,2,0.09523809523809523,0.07602261987504161,0.1288764413119753,1.695238095238095,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,18,3,0.16666666666666666,0.10178752749948436,0.210360890165601,2.0666666666666664,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,8,2,0.25,0.18705816453868995,0.34605760439657646,1.8500000000000003,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,13,3,0.23076923076923078,0.13248778050294138,0.28230088614857507,2.1307692307692307,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,25,3,0.12,0.07263652090710931,0.1467257722323608,2.02,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,11,2,0.18181818181818182,0.16242227037708523,0.2894069544900792,1.7818181818181822,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,16,3,0.1875,0.1020615690083761,0.2130535253049851,2.0875,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
K,20,3,0.15,0.08378761155076273,0.17176460367906357,2.05,CY1B
K,16,3,0.1875,0.11244531866608559,0.23472960271545365,2.0875,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,5,1,0.2,0.2735954826256316,0.41039322393844746,1.5000000000000002,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
K,1,0,0.0,0.0,0.0,1.0,CY1B
Be,15,3,0.2,0.10631839862311246,0.22326863710853617,2.1,CY1B
Be,21,3,0.14285714285714285,0.08648114748294547,0.17666862985801718,2.0428571428571427,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,11,2,0.18181818181818182,0.141241290098273,0.2516662987205592,1.781818181818182,CY1B
Be,13,3,0.23076923076923078,0.12702933071991482,0.2706701893032031,2.1307692307692303,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,11,3,0.2727272727272727,0.13352247023655262,0.2901079126048734,2.172727272727273,CY1B
Be,11,3,0.2727272727272727,0.15359888123527216,0.33372847832027314,2.172727272727273,CY1B
Be,25,2,0.08,0.06700071130948984,0.11256119499994294,1.6800000000000002,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,6,2,0.3333333333333333,0.2237952478840668,0.4326708125758625,1.9333333333333333,CY1B
Be,12,3,0.25,0.13018769756492288,0.2799035497645842,2.15,CY1B
Be,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1B
Be,7,1,0.14285714285714285,0.20408010800341625,0.29445844154778633,1.442857142857143,CY1B
Be,14,3,0.21428571428571427,0.12334670498643815,0.26079017625704065,2.1142857142857143,CY1B
Be,9,3,0.3333333333333333,0.16546712040451744,0.369543235570089,2.2333333333333334,CY1B
Be,1,0,0.0,0.0,0.0,1.0,CY1B
Be,13,3,0.23076923076923078,0.11424791319266234,0.24343593811051895,2.1307692307692303,CY1B
Be,24,3,0.125,0.06886476823081868,0.13945115566740782,2.025,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,15,3,0.2,0.10934450227941842,0.22962345478677867,2.1,CY1B
Be,13,3,0.23076923076923078,0.1091070134143291,0.23248186704437818,2.1307692307692307,CY1B
Be,14,2,0.14285714285714285,0.11263941734100942,0.19631441308004502,1.742857142857143,CY1B
Be,1,0,0.0,0.0,0.0,1.0,CY1B
Be,20,3,0.15,0.0881241686717746,0.1806545457771379,2.05,CY1B
Be,17,3,0.17647058823529413,0.08736509204963015,0.18141104407952613,2.076470588235294,CY1B
Be,16,1,0.0625,0.10684020357697743,0.14556977737363175,1.3625,CY1B
Be,10,3,0.3,0.1549433115763214,0.3408752854679071,2.1999999999999997,CY1B
Be,24,3,0.125,0.0671201732614262,0.13591835085438805,2.025,CY1B
Be,14,3,0.21428571428571427,0.11824148065322637,0.2499962733811072,2.1142857142857143,CY1B
Be,25,3,0.12,0.06394747386944474,0.1291738972162784,2.02,CY1B
Be,19,2,0.10526315789473684,0.09622207222147472,0.16408395473556742,1.7052631578947368,CY1B
Be,1,0,0.0,0.0,0.0,1.0,CY1B
Be,20,3,0.15,0.07980558397402564,0.16360144714675254,2.05,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,16,3,0.1875,0.10860450168804467,0.22671189727379323,2.0875,CY1B
Be,15,3,0.2,0.10626394900275234,0.2231542929057799,2.1,CY1B
Be,9,3,0.3333333333333333,0.16255197181494646,0.36303273705338046,2.2333333333333334,CY1B
Be,14,3,0.21428571428571427,0.11140780041736684,0.23554792088243273,2.1142857142857143,CY1B
Be,25,3,0.12,0.06512395639012127,0.13155039190804493,2.0199999999999996,CY1B
Be,6,3,0.5,0.21040657306748603,0.5049757753619665,2.4,CY1B
Be,25,3,0.12,0.0653542232780742,0.1320155310217099,2.02,CY1B
Be,10,3,0.3,0.17560366587489668,0.3863280649247727,2.1999999999999997,CY1B
Be,19,3,0.15789473684210525,0.08604796558855508,0.1770776555006581,2.057894736842105,CY1B
Be,15,3,0.2,0.10834257325374243,0.22751940383285912,2.1,CY1B
Be,5,2,0.4,0.27938383802778455,0.5587676760555691,2.0,CY1B
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1B
Be,20,3,0.15,0.07496847069558028,0.15368536492593957,2.05,CY1B
Be,12,3,0.25,0.1332071919042386,0.28639546259411297,2.15,CY1B
Be,18,3,0.16666666666666666,0.09940709647987017,0.20544133272506498,2.0666666666666664,CY1B
Be,24,3,0.125,0.06978762372578212,0.1413199380447088,2.025,CY1B
Be,22,3,0.13636363636363635,0.08004438781663042,0.16299948064477465,2.036363636363636,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,18,3,0.16666666666666666,0.08795794440831486,0.18177975177718403,2.0666666666666664,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,8,3,0.375,0.17071546383304903,0.3883776802201865,2.2749999999999995,CY1B
Be,10,2,0.2,0.16508669073317409,0.2971560433197134,1.8000000000000003,CY1B
Be,12,3,0.25,0.12364037525466612,0.2658268067975322,2.1500000000000004,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,11,3,0.2727272727272727,0.1335911760975685,0.2902571917028988,2.172727272727273,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,7,3,0.42857142857142855,0.20689986642367272,0.48178111752940933,2.3285714285714287,CY1B
Be,16,3,0.1875,0.1028493223005832,0.21469796030246743,2.0875,CY1B
Be,21,2,0.09523809523809523,0.07367756869091417,0.12490102120935928,1.6952380952380954,CY1B
Be,16,3,0.1875,0.09800138833531273,0.2045778981499653,2.0875,CY1B
Be,16,3,0.1875,0.09905908379922795,0.20678583743088833,2.0875,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,11,3,0.2727272727272727,0.1430689045353155,0.31084971076309464,2.172727272727273,CY1B
Be,9,3,0.3333333333333333,0.17534569606400946,0.3916053878762878,2.2333333333333334,CY1B
Be,23,3,0.13043478260869565,0.07541191577165317,0.15311897680592187,2.0304347826086957,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,15,3,0.2,0.10508076023390388,0.22066959649119816,2.1,CY1B
Be,12,3,0.25,0.11952276038039694,0.2569739348178534,2.15,CY1B
Be,12,3,0.25,0.1457450206468067,0.3133517943906344,2.15,CY1B
Be,23,3,0.13043478260869565,0.07027928489167677,0.1426975045409263,2.0304347826086957,CY1B
Be,16,0,0.0,0.09777135744006088,0.09777135744006088,1.0,CY1B
Be,18,2,0.1111111111111111,0.08849961200464586,0.1514326694301718,1.7111111111111112,CY1B
Be,25,3,0.12,0.06407887132564953,0.12943932007781206,2.02,CY1B
Be,19,3,0.15789473684210525,0.08532580596545705,0.17559152701312478,2.057894736842105,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,8,2,0.25,0.18714168516093196,0.34621211754772413,1.8499999999999999,CY1B
Be,9,3,0.3333333333333333,0.16071827197821809,0.358937474084687,2.233333333333333,CY1B
Be,14,2,0.14285714285714285,0.1276114411182984,0.22240851166332004,1.7428571428571427,CY1B
Be,12,2,0.16666666666666666,0.13694143116159796,0.2419298617188231,1.766666666666667,CY1B
Be,18,3,0.16666666666666666,0.08787440490283478,0.1816071034658585,2.0666666666666664,CY1B
Be,13,3,0.23076923076923078,0.11534271338345822,0.24576870467090717,2.130769230769231,CY1B
Be,12,1,0.08333333333333333,0.1473218775227013,0.20379526390640343,1.383333333333333,CY1B
Be,16,3,0.1875,0.09724808814410467,0.20300538400081847,2.0875,CY1B
Be,23,3,0.13043478260869565,0.06957417312495001,0.14126582108413763,2.0304347826086957,CY1B
Be,21,3,0.14285714285714285,0.07970244155711696,0.16282070203811036,2.0428571428571427,CY1B
Be,6,2,0.3333333333333333,0.22962677720136518,0.44394510258930603,1.9333333333333333,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,21,2,0.09523809523809523,0.08351516790523515,0.14157809416316056,1.6952380952380954,CY1B
Be,18,2,0.1111111111111111,0.08461665353530337,0.14478849604929692,1.7111111111111115,CY1B
Be,10,2,0.2,0.1533434997751534,0.27601829959527613,1.8,CY1B
Be,23,2,0.08695652173913043,0.0733862484967421,0.12379941050754754,1.6869565217391302,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,13,3,0.23076923076923078,0.12033810789567684,0.256412737593096,2.1307692307692307,CY1B
Be,20,2,0.1,0.09288254160361288,0.15790032072614194,1.7000000000000004,CY1B
Be,13,3,0.23076923076923078,0.11996700196915909,0.2556219965035159,2.1307692307692307,CY1B
Be,16,3,0.1875,0.11355182468785775,0.23703943403590305,2.0875,CY1B
Be,17,3,0.17647058823529413,0.09658316294102932,0.2005520971657844,2.076470588235294,CY1B
Be,14,2,0.14285714285714285,0.13206197762523078,0.23016516100397363,1.7428571428571427,CY1B
Be,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1B
Be,11,2,0.18181818181818182,0.13763283555482528,0.24523668880677962,1.7818181818181822,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,11,3,0.2727272727272727,0.14969557105301864,0.3252476498333769,2.172727272727273,CY1B
Be,25,3,0.12,0.06277112501590713,0.12679767253213242,2.02,CY1B
Be,9,2,0.2222222222222222,0.17890695173407373,0.3260082231598677,1.8222222222222224,CY1B
Be,21,3,0.14285714285714285,0.07546018215602888,0.1541543721187447,2.0428571428571423,CY1B
Be,17,2,0.11764705882352941,0.10819950571882299,0.18584856276409595,1.7176470588235293,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,8,3,0.375,0.1843647022570315,0.41942969763474663,2.275,CY1B
Be,19,3,0.15789473684210525,0.09221543461126579,0.18976965754213118,2.057894736842105,CY1B
Be,20,3,0.15,0.08684265207479243,0.17802743675332447,2.05,CY1B
Be,15,3,0.2,0.10773968687709366,0.2262533424418967,2.1,CY1B
Be,9,2,0.2222222222222222,0.17114456440753903,0.31186342847596,1.8222222222222222,CY1B
Be,12,3,0.25,0.13623718802450557,0.29290995425268695,2.15,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,8,2,0.25,0.17071546383304903,0.3158236080911407,1.8499999999999999,CY1B
Be,20,3,0.15,0.07815479478072934,0.16021732930049515,2.05,CY1B
Be,21,3,0.14285714285714285,0.0829911774205642,0.169539119587724,2.0428571428571427,CY1B
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,16,3,0.1875,0.09675718228345788,0.20198061801671832,2.0875,CY1B
Be,5,3,0.6,0.27938383802778455,0.6984595950694614,2.5,CY1B
Be,25,2,0.08,0.06543869326726058,0.10993700468899778,1.6800000000000002,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1B
Be,8,3,0.375,0.1786831681588756,0.406504207561442,2.275,CY1B
Be,15,3,0.2,0.10586270368456933,0.2223116777375956,2.1,CY1B
Be,21,3,0.14285714285714285,0.07662846039387906,0.1565409976617815,2.0428571428571427,CY1B
Be,8,3,0.375,0.17176869309137083,0.3907737767828687,2.2750000000000004,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,9,3,0.3333333333333333,0.1721082726841116,0.38437514232784925,2.2333333333333334,CY1B
Be,1,0,0.0,0.0,0.0,1.0,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,25,3,0.12,0.06284239969941129,0.1269416473928108,2.02,CY1B
Be,15,3,0.2,0.104577695663671,0.21961316089370914,2.1,CY1B
Be,6,3,0.5,0.22962677720136518,0.5511042652832764,2.4,CY1B
Be,25,3,0.12,0.06400503343014761,0.1292901675288982,2.02,CY1B
Be,21,3,0.14285714285714285,0.07560597474212917,0.15445220554463532,2.042857142857143,CY1B
Be,25,2,0.08,0.06200174116011274,0.10416292514898941,1.68,CY1B
Be,9,3,0.3333333333333333,0.18217949845644477,0.40686754655272667,2.2333333333333334,CY1B
Be,8,3,0.375,0.21353156720894897,0.48578431540035893,2.275,CY1B
Be,14,3,0.21428571428571427,0.11537974806732945,0.24394575305663943,2.1142857142857143,CY1B
Be,9,3,0.3333333333333333,0.18392858761018735,0.41077384566275177,2.2333333333333334,CY1B
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,10,3,0.3,0.16651274020439638,0.366328028449672,2.1999999999999997,CY1B
Be,13,3,0.23076923076923078,0.13646980251952176,0.29078565613775026,2.130769230769231,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,15,3,0.2,0.1002382844096566,0.2105003972602789,2.1000000000000005,CY1B
Be,12,3,0.25,0.11413127983269988,0.24538225164030475,2.15,CY1B
Be,13,3,0.23076923076923078,0.13646980251952176,0.29078565613775026,2.130769230769231,CY1B
Be,25,3,0.12,0.06537221497273227,0.13205187424491915,2.0199999999999996,CY1B
Be,25,2,0.08,0.06373664250113081,0.10707755940189978,1.6800000000000002,CY1B
Be,17,0,0.0,0.09420316254302477,0.09420316254302477,1.0,CY1B
Be,25,3,0.12,0.06361385349868261,0.12849998406733887,2.02,CY1B
Be,10,3,0.3,0.1580832959178507,0.3477832510192715,2.1999999999999997,CY1B
Be,15,3,0.2,0.09802529134671961,0.20585311182811117,2.0999999999999996,CY1B
Be,11,3,0.2727272727272727,0.12971710644199114,0.28183989490578076,2.172727272727273,CY1B
Be,17,3,0.17647058823529413,0.09386576323236971,0.19490949659427356,2.076470588235294,CY1B
Be,7,3,0.42857142857142855,0.19295477352080978,0.4493089726270284,2.3285714285714283,CY1B
Be,19,3,0.15789473684210525,0.08400539919253429,0.17287426886463636,2.057894736842105,CY1B
Be,12,3,0.25,0.11767133398128295,0.25299336805975836,2.1500000000000004,CY1B
Be,10,2,0.2,0.15034883013242056,0.27062789423835704,1.8,CY1B
Be,16,3,0.1875,0.09906863515400992,0.2068057758839957,2.0875,CY1B
Be,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1B
Be,7,2,0.2857142857142857,0.2014357257727055,0.37985022574281607,1.8857142857142857,CY1B
Be,25,3,0.12,0.0702807978770586,0.14196721171165835,2.0199999999999996,CY1B
Be,12,3,0.25,0.13145891330450463,0.2826366636046849,2.15,CY1B
Be,25,3,0.12,0.06415559449686635,0.12959430088367002,2.02,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,13,3,0.23076923076923078,0.11215145188170943,0.23896886285564242,2.130769230769231,CY1B
Be,10,1,0.1,0.16558764353777958,0.23182270095289145,1.4000000000000004,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1B
Be,5,1,0.2,0.2735954826256316,0.41039322393844746,1.5000000000000002,CY1B
Be,3,0,0.0,0.41031336922528344,0.41031336922528344,1.0,CY1B
Be,11,2,0.18181818181818182,0.13461322996809758,0.23985630067042843,1.781818181818182,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,20,3,0.15,0.08219974736687174,0.16850948210208708,2.05,CY1B
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1B
Be,1,0,0.0,0.0,0.0,1.0,CY1B
Be,17,2,0.11764705882352941,0.10138338689324394,0.17414087631074843,1.7176470588235295,CY1B
Be,6,2,0.3333333333333333,0.2393459927301959,0.4627355859450454,1.9333333333333331,CY1B
Be,15,2,0.13333333333333333,0.10623495680097984,0.18414059178836506,1.7333333333333334,CY1B
