accepted,deg_sorted,energy,proposals,step,topology
5385,"[1, 1, 2, 2]",3.09311479667057,5841,5840,n_butane
5395,"[1, 1, 2, 2]",3.09311479667057,5851,5850,n_butane
5405,"[1, 1, 2, 2]",3.09311479667057,5861,5860,n_butane
5415,"[1, 1, 1, 3]",2.8443619162370184,5871,5870,isobutane
5424,"[1, 1, 2, 2]",3.09311479667057,5881,5880,n_butane
5434,"[1, 1, 1, 3]",2.8443619162370184,5891,5890,isobutane
5443,"[1, 1, 2, 2]",3.09311479667057,5901,5900,n_butane
5453,"[1, 1, 1, 3]",2.8443619162370184,5911,5910,isobutane
5461,"[1, 1, 2, 2]",3.09311479667057,5921,5920,n_butane
5471,"[1, 1, 2, 2]",3.09311479667057,5931,5930,n_butane
5481,"[1, 1, 2, 2]",3.09311479667057,5941,5940,n_butane
5490,"[1, 1, 2, 2]",3.09311479667057,5951,5950,n_butane
5499,"[1, 1, 2, 2]",3.09311479667057,5961,5960,n_butane
5508,"[1, 1, 1, 3]",2.8443619162370184,5971,5970,isobutane
5518,"[1, 1, 2, 2]",3.09311479667057,5981,5980,n_butane
5527,"[1, 1, 2, 2]",3.09311479667057,5991,5990,n_butane
5537,"[1, 1, 2, 2]",3.09311479667057,6001,6000,n_butane
5547,"[1, 1, 2, 2]",3.09311479667057,6011,6010,n_butane
5554,"[1, 1, 2, 2]",3.09311479667057,6021,6020,n_butane
5561,"[1, 1, 2, 2]",3.09311479667057,6031,6030,n_butane
5571,"[1, 1, 1, 3]",2.8443619162370184,6041,6040,isobutane
5581,"[1, 1, 1, 3]",2.8443619162370184,6051,6050,isobutane
5589,"[1, 1, 2, 2]",3.09311479667057,6061,6060,n_butane
5598,"[1, 1, 2, 2]",3.09311479667057,6071,6070,n_butane
5606,"[1, 1, 2, 2]",3.09311479667057,6081,6080,n_butane
5614,"[1, 1, 2, 2]",3.09311479667057,6091,6090,n_butane
5623,"[1, 1, 2, 2]",3.09311479667057,6101,6100,n_butane
5631,"[1, 1, 2, 2]",3.09311479667057,6111,6110,n_butane
5641,"[1, 1, 2, 2]",3.09311479667057,6121,6120,n_butane
5649,"[1, 1, 1, 3]",2.8443619162370184,6131,6130,isobutane
5656,"[1, 1, 2, 2]",3.09311479667057,6141,6140,n_butane
5666,"[1, 1, 2, 2]",3.09311479667057,6151,6150,n_butane
5674,"[1, 1, 1, 3]",2.8443619162370184,6161,6160,isobutane
5683,"[1, 1, 1, 3]",2.8443619162370184,6171,6170,isobutane
5692,"[1, 1, 2, 2]",3.09311479667057,6181,6180,n_butane
5701,"[1, 1, 2, 2]",3.09311479667057,6191,6190,n_butane
5710,"[1, 1, 2, 2]",3.09311479667057,6201,6200,n_butane
5718,"[1, 1, 1, 3]",2.8443619162370184,6211,6210,isobutane
5727,"[1, 1, 2, 2]",3.09311479667057,6221,6220,n_butane
5735,"[1, 1, 1, 3]",2.8443619162370184,6231,6230,isobutane
5744,"[1, 1, 2, 2]",3.09311479667057,6241,6240,n_butane
5754,"[1, 1, 2, 2]",3.09311479667057,6251,6250,n_butane
5764,"[1, 1, 1, 3]",2.8443619162370184,6261,6260,isobutane
5771,"[1, 1, 2, 2]",3.09311479667057,6271,6270,n_butane
5779,"[1, 1, 2, 2]",3.09311479667057,6281,6280,n_butane
5788,"[1, 1, 2, 2]",3.09311479667057,6291,6290,n_butane
5797,"[1, 1, 2, 2]",3.09311479667057,6301,6300,n_butane
5807,"[1, 1, 2, 2]",3.09311479667057,6311,6310,n_butane
5816,"[1, 1, 1, 3]",2.8443619162370184,6321,6320,isobutane
5824,"[1, 1, 2, 2]",3.09311479667057,6331,6330,n_butane
5832,"[1, 1, 2, 2]",3.09311479667057,6341,6340,n_butane
5842,"[1, 1, 1, 3]",2.8443619162370184,6351,6350,isobutane
5851,"[1, 1, 1, 3]",2.8443619162370184,6361,6360,isobutane
5861,"[1, 1, 2, 2]",3.09311479667057,6371,6370,n_butane
5870,"[1, 1, 1, 3]",2.8443619162370184,6381,6380,isobutane
5878,"[1, 1, 2, 2]",3.09311479667057,6391,6390,n_butane
5887,"[1, 1, 2, 2]",3.09311479667057,6401,6400,n_butane
5897,"[1, 1, 1, 3]",2.8443619162370184,6411,6410,isobutane
5906,"[1, 1, 2, 2]",3.09311479667057,6421,6420,n_butane
5915,"[1, 1, 2, 2]",3.09311479667057,6431,6430,n_butane
5925,"[1, 1, 2, 2]",3.09311479667057,6441,6440,n_butane
5934,"[1, 1, 2, 2]",3.09311479667057,6451,6450,n_butane
5944,"[1, 1, 2, 2]",3.09311479667057,6461,6460,n_butane
5954,"[1, 1, 1, 3]",2.8443619162370184,6471,6470,isobutane
5963,"[1, 1, 2, 2]",3.09311479667057,6481,6480,n_butane
5972,"[1, 1, 2, 2]",3.09311479667057,6491,6490,n_butane
5981,"[1, 1, 2, 2]",3.09311479667057,6501,6500,n_butane
5989,"[1, 1, 2, 2]",3.09311479667057,6511,6510,n_butane
5998,"[1, 1, 2, 2]",3.09311479667057,6521,6520,n_butane
6008,"[1, 1, 2, 2]",3.09311479667057,6531,6530,n_butane
6017,"[1, 1, 2, 2]",3.09311479667057,6541,6540,n_butane
6027,"[1, 1, 1, 3]",2.8443619162370184,6551,6550,isobutane
6037,"[1, 1, 1, 3]",2.8443619162370184,6561,6560,isobutane
6047,"[1, 1, 2, 2]",3.09311479667057,6571,6570,n_butane
6057,"[1, 1, 2, 2]",3.09311479667057,6581,6580,n_butane
6067,"[1, 1, 1, 3]",2.8443619162370184,6591,6590,isobutane
6077,"[1, 1, 2, 2]",3.09311479667057,6601,6600,n_butane
6087,"[1, 1, 2, 2]",3.09311479667057,6611,6610,n_butane
6094,"[1, 1, 1, 3]",2.8443619162370184,6621,6620,isobutane
6102,"[1, 1, 2, 2]",3.09311479667057,6631,6630,n_butane
6112,"[1, 1, 2, 2]",3.09311479667057,6641,6640,n_butane
6121,"[1, 1, 2, 2]",3.09311479667057,6651,6650,n_butane
6130,"[1, 1, 2, 2]",3.09311479667057,6661,6660,n_butane
6140,"[1, 1, 2, 2]",3.09311479667057,6671,6670,n_butane
6149,"[1, 1, 2, 2]",3.09311479667057,6681,6680,n_butane
6159,"[1, 1, 2, 2]",3.09311479667057,6691,6690,n_butane
6169,"[1, 1, 2, 2]",3.09311479667057,6701,6700,n_butane
6179,"[1, 1, 2, 2]",3.09311479667057,6711,6710,n_butane
6187,"[1, 1, 2, 2]",3.09311479667057,6721,6720,n_butane
6197,"[1, 1, 2, 2]",3.09311479667057,6731,6730,n_butane
6207,"[1, 1, 2, 2]",3.09311479667057,6741,6740,n_butane
6216,"[1, 1, 2, 2]",3.09311479667057,6751,6750,n_butane
6224,"[1, 1, 2, 2]",3.09311479667057,6761,6760,n_butane
6234,"[1, 1, 1, 3]",2.8443619162370184,6771,6770,isobutane
6244,"[1, 1, 2, 2]",3.09311479667057,6781,6780,n_butane
6252,"[1, 1, 1, 3]",2.8443619162370184,6791,6790,isobutane
6261,"[1, 1, 2, 2]",3.09311479667057,6801,6800,n_butane
6270,"[1, 1, 2, 2]",3.09311479667057,6811,6810,n_butane
6279,"[1, 1, 1, 3]",2.8443619162370184,6821,6820,isobutane
6289,"[1, 1, 2, 2]",3.09311479667057,6831,6830,n_butane
6299,"[1, 1, 1, 3]",2.8443619162370184,6841,6840,isobutane
6308,"[1, 1, 2, 2]",3.09311479667057,6851,6850,n_butane
6317,"[1, 1, 2, 2]",3.09311479667057,6861,6860,n_butane
6326,"[1, 1, 2, 2]",3.09311479667057,6871,6870,n_butane
6336,"[1, 1, 2, 2]",3.09311479667057,6881,6880,n_butane
6346,"[1, 1, 2, 2]",3.09311479667057,6891,6890,n_butane
6356,"[1, 1, 2, 2]",3.09311479667057,6901,6900,n_butane
6366,"[1, 1, 2, 2]",3.09311479667057,6911,6910,n_butane
6376,"[1, 1, 2, 2]",3.09311479667057,6921,6920,n_butane
6386,"[1, 1, 2, 2]",3.09311479667057,6931,6930,n_butane
6396,"[1, 1, 2, 2]",3.09311479667057,6941,6940,n_butane
6406,"[1, 1, 2, 2]",3.09311479667057,6951,6950,n_butane
6415,"[1, 1, 2, 2]",3.09311479667057,6961,6960,n_butane
6424,"[1, 1, 2, 2]",3.09311479667057,6971,6970,n_butane
6433,"[1, 1, 1, 3]",2.8443619162370184,6981,6980,isobutane
6443,"[1, 1, 2, 2]",3.09311479667057,6991,6990,n_butane
6451,"[1, 1, 1, 3]",2.8443619162370184,7001,7000,isobutane
6459,"[1, 1, 2, 2]",3.09311479667057,7011,7010,n_butane
6467,"[1, 1, 2, 2]",3.09311479667057,7021,7020,n_butane
6476,"[1, 1, 2, 2]",3.09311479667057,7031,7030,n_butane
6486,"[1, 1, 2, 2]",3.09311479667057,7041,7040,n_butane
6495,"[1, 1, 2, 2]",3.09311479667057,7051,7050,n_butane
6505,"[1, 1, 1, 3]",2.8443619162370184,7061,7060,isobutane
6515,"[1, 1, 2, 2]",3.09311479667057,7071,7070,n_butane
6525,"[1, 1, 1, 3]",2.8443619162370184,7081,7080,isobutane
6535,"[1, 1, 1, 3]",2.8443619162370184,7091,7090,isobutane
6545,"[1, 1, 2, 2]",3.09311479667057,7101,7100,n_butane
6554,"[1, 1, 2, 2]",3.09311479667057,7111,7110,n_butane
6563,"[1, 1, 2, 2]",3.09311479667057,7121,7120,n_butane
6570,"[1, 1, 2, 2]",3.09311479667057,7131,7130,n_butane
6578,"[1, 1, 1, 3]",2.8443619162370184,7141,7140,isobutane
6587,"[1, 1, 1, 3]",2.8443619162370184,7151,7150,isobutane
6597,"[1, 1, 2, 2]",3.09311479667057,7161,7160,n_butane
6605,"[1, 1, 2, 2]",3.09311479667057,7171,7170,n_butane
6613,"[1, 1, 2, 2]",3.09311479667057,7181,7180,n_butane
6622,"[1, 1, 2, 2]",3.09311479667057,7191,7190,n_butane
6631,"[1, 1, 2, 2]",3.09311479667057,7201,7200,n_butane
6641,"[1, 1, 2, 2]",3.09311479667057,7211,7210,n_butane
6650,"[1, 1, 2, 2]",3.09311479667057,7221,7220,n_butane
6659,"[1, 1, 2, 2]",3.09311479667057,7231,7230,n_butane
6668,"[1, 1, 1, 3]",2.8443619162370184,7241,7240,isobutane
6677,"[1, 1, 2, 2]",3.09311479667057,7251,7250,n_butane
6686,"[1, 1, 1, 3]",2.8443619162370184,7261,7260,isobutane
6696,"[1, 1, 2, 2]",3.09311479667057,7271,7270,n_butane
6704,"[1, 1, 2, 2]",3.09311479667057,7281,7280,n_butane
6713,"[1, 1, 2, 2]",3.09311479667057,7291,7290,n_butane
6723,"[1, 1, 2, 2]",3.09311479667057,7301,7300,n_butane
6730,"[1, 1, 1, 3]",2.8443619162370184,7311,7310,isobutane
6738,"[1, 1, 2, 2]",3.09311479667057,7321,7320,n_butane
6746,"[1, 1, 2, 2]",3.09311479667057,7331,7330,n_butane
6753,"[1, 1, 2, 2]",3.09311479667057,7341,7340,n_butane
6763,"[1, 1, 1, 3]",2.8443619162370184,7351,7350,isobutane
6772,"[1, 1, 1, 3]",2.8443619162370184,7361,7360,isobutane
6781,"[1, 1, 1, 3]",2.8443619162370184,7371,7370,isobutane
6791,"[1, 1, 1, 3]",2.8443619162370184,7381,7380,isobutane
6801,"[1, 1, 1, 3]",2.8443619162370184,7391,7390,isobutane
6810,"[1, 1, 2, 2]",3.09311479667057,7401,7400,n_butane
6820,"[1, 1, 2, 2]",3.09311479667057,7411,7410,n_butane
6829,"[1, 1, 2, 2]",3.09311479667057,7421,7420,n_butane
6836,"[1, 1, 1, 3]",2.8443619162370184,7431,7430,isobutane
6843,"[1, 1, 2, 2]",3.09311479667057,7441,7440,n_butane
6853,"[1, 1, 2, 2]",3.09311479667057,7451,7450,n_butane
6863,"[1, 1, 2, 2]",3.09311479667057,7461,7460,n_butane
6873,"[1, 1, 1, 3]",2.8443619162370184,7471,7470,isobutane
6883,"[1, 1, 2, 2]",3.09311479667057,7481,7480,n_butane
6891,"[1, 1, 1, 3]",2.8443619162370184,7491,7490,isobutane
6899,"[1, 1, 2, 2]",3.09311479667057,7501,7500,n_butane
6909,"[1, 1, 1, 3]",2.8443619162370184,7511,7510,isobutane
6918,"[1, 1, 2, 2]",3.09311479667057,7521,7520,n_butane
6927,"[1, 1, 2, 2]",3.09311479667057,7531,7530,n_butane
6936,"[1, 1, 2, 2]",3.09311479667057,7541,7540,n_butane
6946,"[1, 1, 2, 2]",3.09311479667057,7551,7550,n_butane
6956,"[1, 1, 2, 2]",3.09311479667057,7561,7560,n_butane
6964,"[1, 1, 2, 2]",3.09311479667057,7571,7570,n_butane
6972,"[1, 1, 2, 2]",3.09311479667057,7581,7580,n_butane
6981,"[1, 1, 2, 2]",3.09311479667057,7591,7590,n_butane
6989,"[1, 1, 2, 2]",3.09311479667057,7601,7600,n_butane
6999,"[1, 1, 2, 2]",3.09311479667057,7611,7610,n_butane
7009,"[1, 1, 2, 2]",3.09311479667057,7621,7620,n_butane
7019,"[1, 1, 1, 3]",2.8443619162370184,7631,7630,isobutane
7029,"[1, 1, 2, 2]",3.09311479667057,7641,7640,n_butane
7039,"[1, 1, 2, 2]",3.09311479667057,7651,7650,n_butane
7049,"[1, 1, 2, 2]",3.09311479667057,7661,7660,n_butane
7057,"[1, 1, 2, 2]",3.09311479667057,7671,7670,n_butane
7067,"[1, 1, 2, 2]",3.09311479667057,7681,7680,n_butane
7076,"[1, 1, 1, 3]",2.8443619162370184,7691,7690,isobutane
7084,"[1, 1, 2, 2]",3.09311479667057,7701,7700,n_butane
7094,"[1, 1, 2, 2]",3.09311479667057,7711,7710,n_butane
7102,"[1, 1, 2, 2]",3.09311479667057,7721,7720,n_butane
7111,"[1, 1, 2, 2]",3.09311479667057,7731,7730,n_butane
7121,"[1, 1, 2, 2]",3.09311479667057,7741,7740,n_butane
7130,"[1, 1, 1, 3]",2.8443619162370184,7751,7750,isobutane
7137,"[1, 1, 2, 2]",3.09311479667057,7761,7760,n_butane
7146,"[1, 1, 2, 2]",3.09311479667057,7771,7770,n_butane
7155,"[1, 1, 1, 3]",2.8443619162370184,7781,7780,isobutane
7165,"[1, 1, 1, 3]",2.8443619162370184,7791,7790,isobutane
7175,"[1, 1, 2, 2]",3.09311479667057,7801,7800,n_butane
7183,"[1, 1, 2, 2]",3.09311479667057,7811,7810,n_butane
7193,"[1, 1, 2, 2]",3.09311479667057,7821,7820,n_butane
7201,"[1, 1, 2, 2]",3.09311479667057,7831,7830,n_butane
7210,"[1, 1, 2, 2]",3.09311479667057,7841,7840,n_butane
7217,"[1, 1, 2, 2]",3.09311479667057,7851,7850,n_butane
7225,"[1, 1, 2, 2]",3.09311479667057,7861,7860,n_butane
7234,"[1, 1, 2, 2]",3.09311479667057,7871,7870,n_butane
7244,"[1, 1, 2, 2]",3.09311479667057,7881,7880,n_butane
7254,"[1, 1, 2, 2]",3.09311479667057,7891,7890,n_butane
7264,"[1, 1, 2, 2]",3.09311479667057,7901,7900,n_butane
7273,"[1, 1, 1, 3]",2.8443619162370184,7911,7910,isobutane
7282,"[1, 1, 2, 2]",3.09311479667057,7921,7920,n_butane
7292,"[1, 1, 1, 3]",2.8443619162370184,7931,7930,isobutane
7301,"[1, 1, 2, 2]",3.09311479667057,7941,7940,n_butane
7310,"[1, 1, 1, 3]",2.8443619162370184,7951,7950,isobutane
7320,"[1, 1, 2, 2]",3.09311479667057,7961,7960,n_butane
7330,"[1, 1, 2, 2]",3.09311479667057,7971,7970,n_butane
7340,"[1, 1, 2, 2]",3.09311479667057,7981,7980,n_butane
7349,"[1, 1, 1, 3]",2.8443619162370184,7991,7990,isobutane
7359,"[1, 1, 2, 2]",3.09311479667057,8001,8000,n_butane
7367,"[1, 1, 1, 3]",2.8443619162370184,8011,8010,isobutane
7377,"[1, 1, 1, 3]",2.8443619162370184,8021,8020,isobutane
7386,"[1, 1, 2, 2]",3.09311479667057,8031,8030,n_butane
7396,"[1, 1, 1, 3]",2.8443619162370184,8041,8040,isobutane
7405,"[1, 1, 1, 3]",2.8443619162370184,8051,8050,isobutane
7414,"[1, 1, 2, 2]",3.09311479667057,8061,8060,n_butane
7424,"[1, 1, 1, 3]",2.8443619162370184,8071,8070,isobutane
7434,"[1, 1, 2, 2]",3.09311479667057,8081,8080,n_butane
7443,"[1, 1, 2, 2]",3.09311479667057,8091,8090,n_butane
7451,"[1, 1, 1, 3]",2.8443619162370184,8101,8100,isobutane
7459,"[1, 1, 2, 2]",3.09311479667057,8111,8110,n_butane
7469,"[1, 1, 1, 3]",2.8443619162370184,8121,8120,isobutane
7479,"[1, 1, 2, 2]",3.09311479667057,8131,8130,n_butane
7488,"[1, 1, 2, 2]",3.09311479667057,8141,8140,n_butane
7498,"[1, 1, 2, 2]",3.09311479667057,8151,8150,n_butane
7505,"[1, 1, 2, 2]",3.09311479667057,8161,8160,n_butane
7514,"[1, 1, 2, 2]",3.09311479667057,8171,8170,n_butane
7522,"[1, 1, 2, 2]",3.09311479667057,8181,8180,n_butane
7531,"[1, 1, 2, 2]",3.09311479667057,8191,8190,n_butane
7540,"[1, 1, 2, 2]",3.09311479667057,8201,8200,n_butane
7550,"[1, 1, 2, 2]",3.09311479667057,8211,8210,n_butane
7559,"[1, 1, 1, 3]",2.8443619162370184,8221,8220,isobutane
7569,"[1, 1, 2, 2]",3.09311479667057,8231,8230,n_butane
7579,"[1, 1, 2, 2]",3.09311479667057,8241,8240,n_butane
7588,"[1, 1, 1, 3]",2.8443619162370184,8251,8250,isobutane
7598,"[1, 1, 2, 2]",3.09311479667057,8261,8260,n_butane
7607,"[1, 1, 1, 3]",2.8443619162370184,8271,8270,isobutane
7617,"[1, 1, 2, 2]",3.09311479667057,8281,8280,n_butane
7626,"[1, 1, 2, 2]",3.09311479667057,8291,8290,n_butane
7636,"[1, 1, 1, 3]",2.8443619162370184,8301,8300,isobutane
7644,"[1, 1, 2, 2]",3.09311479667057,8311,8310,n_butane
7654,"[1, 1, 2, 2]",3.09311479667057,8321,8320,n_butane
7663,"[1, 1, 2, 2]",3.09311479667057,8331,8330,n_butane
7672,"[1, 1, 1, 3]",2.8443619162370184,8341,8340,isobutane
7681,"[1, 1, 2, 2]",3.09311479667057,8351,8350,n_butane
7689,"[1, 1, 2, 2]",3.09311479667057,8361,8360,n_butane
7699,"[1, 1, 2, 2]",3.09311479667057,8371,8370,n_butane
7708,"[1, 1, 2, 2]",3.09311479667057,8381,8380,n_butane
7717,"[1, 1, 2, 2]",3.09311479667057,8391,8390,n_butane
7727,"[1, 1, 2, 2]",3.09311479667057,8401,8400,n_butane
7737,"[1, 1, 2, 2]",3.09311479667057,8411,8410,n_butane
7747,"[1, 1, 2, 2]",3.09311479667057,8421,8420,n_butane
7757,"[1, 1, 2, 2]",3.09311479667057,8431,8430,n_butane
7766,"[1, 1, 2, 2]",3.09311479667057,8441,8440,n_butane
7775,"[1, 1, 1, 3]",2.8443619162370184,8451,8450,isobutane
7785,"[1, 1, 2, 2]",3.09311479667057,8461,8460,n_butane
7794,"[1, 1, 2, 2]",3.09311479667057,8471,8470,n_butane
7804,"[1, 1, 2, 2]",3.09311479667057,8481,8480,n_butane
7814,"[1, 1, 2, 2]",3.09311479667057,8491,8490,n_butane
7823,"[1, 1, 1, 3]",2.8443619162370184,8501,8500,isobutane
7833,"[1, 1, 1, 3]",2.8443619162370184,8511,8510,isobutane
7843,"[1, 1, 2, 2]",3.09311479667057,8521,8520,n_butane
7851,"[1, 1, 1, 3]",2.8443619162370184,8531,8530,isobutane
7860,"[1, 1, 1, 3]",2.8443619162370184,8541,8540,isobutane
7869,"[1, 1, 2, 2]",3.09311479667057,8551,8550,n_butane
7878,"[1, 1, 1, 3]",2.8443619162370184,8561,8560,isobutane
7886,"[1, 1, 1, 3]",2.8443619162370184,8571,8570,isobutane
7894,"[1, 1, 2, 2]",3.09311479667057,8581,8580,n_butane
7904,"[1, 1, 2, 2]",3.09311479667057,8591,8590,n_butane
7913,"[1, 1, 1, 3]",2.8443619162370184,8601,8600,isobutane
7922,"[1, 1, 1, 3]",2.8443619162370184,8611,8610,isobutane
7931,"[1, 1, 2, 2]",3.09311479667057,8621,8620,n_butane
7941,"[1, 1, 2, 2]",3.09311479667057,8631,8630,n_butane
7950,"[1, 1, 2, 2]",3.09311479667057,8641,8640,n_butane
7958,"[1, 1, 1, 3]",2.8443619162370184,8651,8650,isobutane
7967,"[1, 1, 2, 2]",3.09311479667057,8661,8660,n_butane
7977,"[1, 1, 2, 2]",3.09311479667057,8671,8670,n_butane
7987,"[1, 1, 1, 3]",2.8443619162370184,8681,8680,isobutane
7995,"[1, 1, 1, 3]",2.8443619162370184,8691,8690,isobutane
8004,"[1, 1, 2, 2]",3.09311479667057,8701,8700,n_butane
8013,"[1, 1, 2, 2]",3.09311479667057,8711,8710,n_butane
8021,"[1, 1, 2, 2]",3.09311479667057,8721,8720,n_butane
8031,"[1, 1, 1, 3]",2.8443619162370184,8731,8730,isobutane
8040,"[1, 1, 2, 2]",3.09311479667057,8741,8740,n_butane
8050,"[1, 1, 2, 2]",3.09311479667057,8751,8750,n_butane
8060,"[1, 1, 2, 2]",3.09311479667057,8761,8760,n_butane
8069,"[1, 1, 2, 2]",3.09311479667057,8771,8770,n_butane
8075,"[1, 1, 2, 2]",3.09311479667057,8781,8780,n_butane
8084,"[1, 1, 2, 2]",3.09311479667057,8791,8790,n_butane
8092,"[1, 1, 2, 2]",3.09311479667057,8801,8800,n_butane
8102,"[1, 1, 1, 3]",2.8443619162370184,8811,8810,isobutane
8110,"[1, 1, 2, 2]",3.09311479667057,8821,8820,n_butane
8120,"[1, 1, 2, 2]",3.09311479667057,8831,8830,n_butane
