seed,n,cyclomatic,cycle_load,C_norm_fdm,C_norm_fdm_loopy,penalty_factor,mode
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
K,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,11,3,0.2727272727272727,0.15457400533615545,0.33584715704855594,2.172727272727273,CY1A
Be,16,3,0.1875,0.10338920740588028,0.2158249704597751,2.0875000000000004,CY1A
Be,6,3,0.5,0.21040657306748603,0.5049757753619665,2.4,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,5,3,0.6,0.2735954826256316,0.6839887065640791,2.5,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,9,3,0.3333333333333333,0.1837002119074387,0.41026380659327977,2.2333333333333334,CY1A
Be,9,2,0.2222222222222222,0.16689305230906357,0.30411622865207144,1.8222222222222226,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,23,3,0.13043478260869565,0.07240570395652533,0.1470150597725971,2.0304347826086957,CY1A
Be,8,3,0.375,0.21674687391503222,0.49309913815669826,2.275,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,10,3,0.3,0.16056300275385527,0.3532386060584815,2.1999999999999997,CY1A
Be,25,3,0.12,0.06459414869396435,0.13048018036180797,2.02,CY1A
Be,5,3,0.6,0.24293250516799603,0.6073312629199901,2.5,CY1A
Be,13,1,0.07692307692307693,0.137253730426392,0.1889878288178782,1.376923076923077,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,6,3,0.5,0.27293390992374117,0.6550413838169789,2.4000000000000004,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,17,3,0.17647058823529413,0.09147386216589325,0.18994278437976653,2.076470588235294,CY1A
Be,16,3,0.1875,0.10209556768854852,0.213124497549845,2.0874999999999995,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,14,3,0.21428571428571427,0.11100591130623835,0.23469821247604683,2.1142857142857143,CY1A
Be,12,3,0.25,0.11351275274395742,0.24405241839950845,2.15,CY1A
Be,6,2,0.3333333333333333,0.22012578859631673,0.4255765246195457,1.9333333333333333,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,11,3,0.2727272727272727,0.15883329778703031,0.34510143791909315,2.172727272727273,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,6,3,0.5,0.2459828882674604,0.590358931841905,2.4000000000000004,CY1A
Be,20,3,0.15,0.07762875845760261,0.15913895483808535,2.05,CY1A
Be,11,3,0.2727272727272727,0.1284644947513198,0.2791183113233221,2.172727272727273,CY1A
Be,19,3,0.15789473684210525,0.08947290349191939,0.18412581718600254,2.0578947368421057,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,11,3,0.2727272727272727,0.1289482767863636,0.2801694377449173,2.172727272727273,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,7,3,0.42857142857142855,0.24324684666562052,0.5664176572356592,2.3285714285714283,CY1A
Be,14,3,0.21428571428571427,0.12509800817425268,0.26449293156841996,2.1142857142857143,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,10,3,0.3,0.15328366028082055,0.3372240526178052,2.1999999999999997,CY1A
Be,13,3,0.23076923076923078,0.12163264938468732,0.25917110676583377,2.1307692307692307,CY1A
Be,11,3,0.2727272727272727,0.1606327340287234,0.3490111221169536,2.172727272727273,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,18,3,0.16666666666666666,0.09223733213126988,0.19062381973795772,2.0666666666666664,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,7,3,0.42857142857142855,0.19045882801264122,0.4434969852294359,2.3285714285714283,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Be,11,3,0.2727272727272727,0.1518710675511186,0.3299744104065213,2.172727272727273,CY1A
Be,12,3,0.25,0.12368659692246231,0.265926183383294,2.1500000000000004,CY1A
Be,4,2,0.5,0.30624999999999997,0.643125,2.1,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,7,2,0.2857142857142857,0.2287275613174497,0.43131482991290515,1.8857142857142857,CY1A
Be,9,3,0.3333333333333333,0.1724142774073134,0.3850585528763332,2.233333333333333,CY1A
Be,9,1,0.1111111111111111,0.19068252407770755,0.2690742284207651,1.4111111111111112,CY1A
Be,8,3,0.375,0.2057406878002015,0.4680600647454584,2.275,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,12,3,0.25,0.14139596822149078,0.30400133167620513,2.1499999999999995,CY1A
Be,10,0,0.0,0.1746515135170539,0.1746515135170539,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,13,2,0.15384615384615385,0.11885996809382833,0.2084620978876374,1.753846153846154,CY1A
Be,17,3,0.17647058823529413,0.09202749095426549,0.19109237827562184,2.076470588235294,CY1A
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Be,4,1,0.25,0.36992785792574934,0.5733881797849115,1.55,CY1A
Be,10,3,0.3,0.14366634351002086,0.3160659557220458,2.1999999999999993,CY1A
Be,12,3,0.25,0.14153484624485865,0.3042999194264461,2.15,CY1A
Be,6,2,0.3333333333333333,0.240151358950162,0.46429262730364657,1.9333333333333333,CY1A
Be,9,3,0.3333333333333333,0.1708385596843372,0.3815394499616864,2.2333333333333334,CY1A
Be,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,8,3,0.375,0.1843647022570315,0.41942969763474663,2.275,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,9,3,0.3333333333333333,0.18933014083389102,0.42283731452902334,2.233333333333334,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,12,1,0.08333333333333333,0.1424912064420384,0.19711283557815312,1.3833333333333335,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,10,3,0.3,0.15605374968661148,0.3433182493105452,2.1999999999999997,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,17,2,0.11764705882352941,0.0949937641893104,0.16316575966634492,1.7176470588235295,CY1A
Be,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,12,3,0.25,0.12859351147931017,0.27647604968051687,2.15,CY1A
Be,14,3,0.21428571428571427,0.10522576757175277,0.22247733715170587,2.1142857142857143,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,11,3,0.2727272727272727,0.14632965933232406,0.3179344416402313,2.1727272727272724,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,8,3,0.375,0.1750017856687341,0.39812906239636997,2.2749999999999995,CY1A
Be,7,3,0.42857142857142855,0.23419170196841693,0.5453321060121707,2.3285714285714283,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,11,3,0.2727272727272727,0.1366424884520905,0.2968868612731785,2.172727272727273,CY1A
Be,13,3,0.23076923076923078,0.12966934930145568,0.2762954596654094,2.1307692307692307,CY1A
Be,8,2,0.25,0.19850686047822802,0.36723769188472183,1.8499999999999999,CY1A
Be,11,3,0.2727272727272727,0.15295092873540586,0.33232065425238183,2.172727272727273,CY1A
Be,12,3,0.25,0.1282093306670689,0.27565006093419814,2.15,CY1A
Be,7,3,0.42857142857142855,0.2287275613174497,0.5326084642106329,2.3285714285714287,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,7,2,0.2857142857142857,0.1969213468668759,0.371337396948966,1.885714285714286,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,21,3,0.14285714285714285,0.08395971842662353,0.17151771050010234,2.0428571428571427,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,25,3,0.12,0.06774627984114069,0.13684748527910418,2.0199999999999996,CY1A
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Be,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1A
Be,10,3,0.3,0.1641929915860364,0.36122458148928005,2.1999999999999997,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,9,3,0.3333333333333333,0.1572704832175713,0.35123741251924256,2.233333333333333,CY1A
Be,16,3,0.1875,0.10009810852342384,0.20895480154264723,2.0874999999999995,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,6,1,0.16666666666666666,0.2827475765633983,0.4146964456263175,1.4666666666666668,CY1A
Be,13,2,0.15384615384615385,0.12219751177454534,0.21431563603535644,1.7538461538461538,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,13,2,0.15384615384615385,0.11411772946091649,0.20014494090068433,1.753846153846154,CY1A
Be,10,2,0.2,0.15739780833684658,0.28331605500632384,1.8,CY1A
Be,12,3,0.25,0.13160778097800876,0.28295672910271885,2.15,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,6,3,0.5,0.2649007050337927,0.6357616920811023,2.3999999999999995,CY1A
Be,4,2,0.5,0.33303300858899104,0.6993693180368812,2.1,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,25,1,0.04,0.06586207456881046,0.08825517992220602,1.34,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,7,3,0.42857142857142855,0.20804668134948237,0.4844515579995089,2.3285714285714283,CY1A
Be,5,3,0.6,0.27938383802778455,0.6984595950694614,2.5,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,12,3,0.25,0.13544122467277678,0.2911986330464701,2.15,CY1A
Be,10,2,0.2,0.1815111640212842,0.3267200952383116,1.8,CY1A
Be,7,3,0.42857142857142855,0.20408010800341625,0.4752151086365264,2.3285714285714283,CY1A
Be,6,3,0.5,0.23351446341289747,0.560434712190954,2.4000000000000004,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,11,3,0.2727272727272727,0.15743646326605937,0.3420664974598927,2.1727272727272733,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,19,3,0.15789473684210525,0.0891981500115655,0.18356040344485322,2.057894736842105,CY1A
Be,9,3,0.3333333333333333,0.18995374675317211,0.42423003441541773,2.2333333333333334,CY1A
Be,24,1,0.041666666666666664,0.06763397433420038,0.09074224889838552,1.3416666666666668,CY1A
Be,22,1,0.045454545454545456,0.08155317060536275,0.10972608408721535,1.3454545454545455,CY1A
Be,13,3,0.23076923076923078,0.1403786041852386,0.29911441045623915,2.1307692307692307,CY1A
Be,7,2,0.2857142857142857,0.20999482129788744,0.3959902344474449,1.885714285714286,CY1A
Be,8,1,0.125,0.16892792604229287,0.24072229461026737,1.4250000000000003,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,7,3,0.42857142857142855,0.18384787243586434,0.4281029029577984,2.3285714285714287,CY1A
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Be,10,2,0.2,0.17270612784245268,0.3108710301164148,1.8,CY1A
Be,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Be,1,0,0.0,0.0,0.0,1.0,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Be,19,3,0.15789473684210525,0.08350692132554105,0.1718484538857187,2.0578947368421057,CY1A
Be,6,3,0.5,0.22012578859631673,0.5283018926311601,2.4,CY1A
Be,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Be,3,1,0.3333333333333333,0.41031336922528344,0.6701785030679629,1.633333333333333,CY1A
Mg,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Mg,25,3,0.12,0.06411834378909033,0.12951905445396247,2.02,CY1A
Mg,5,3,0.6,0.2582639938968138,0.6456599847420346,2.5,CY1A
Mg,2,0,0.0,0.6060660171779821,0.6060660171779821,1.0,CY1A
Mg,1,0,0.0,0.0,0.0,1.0,CY1A
Mg,3,0,0.0,0.46529355489128177,0.46529355489128177,1.0,CY1A
Mg,11,1,0.09090909090909091,0.17166438159580874,0.23876954894689761,1.3909090909090909,CY1A
Mg,1,0,0.0,0.0,0.0,1.0,CY1A
Mg,8,3,0.375,0.1750017856687341,0.39812906239636997,2.2749999999999995,CY1A
Mg,1,0,0.0,0.0,0.0,1.0,CY1A
Mg,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Mg,12,2,0.16666666666666666,0.1340606341224898,0.23684045361639866,1.7666666666666666,CY1A
Mg,8,3,0.375,0.19543069811217884,0.4446048382052069,2.2750000000000004,CY1A
Mg,8,1,0.125,0.18421739748961197,0.26250979142269704,1.4249999999999998,CY1A
Mg,9,3,0.3333333333333333,0.16397790371949258,0.3662173183068668,2.233333333333334,CY1A
Mg,8,3,0.375,0.21538303989491525,0.48999641576093217,2.275,CY1A
Mg,4,3,0.75,0.30624999999999997,0.8115624999999999,2.65,CY1A
Mg,24,1,0.041666666666666664,0.06709824384719248,0.09002347716164992,1.3416666666666668,CY1A
Mg,1,0,0.0,0.0,0.0,1.0,CY1A
