accepted,deg_sorted,energy,proposals,step,topology
19886,"[1, 1, 1, 1, 3, 3]",3.7696361440826194,21781,21780,"2,3_dimethylbutane"
19894,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,21791,21790,"2,2_dimethylbutane"
19904,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,21801,21800,"2,2_dimethylbutane"
19913,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21811,21810,3_methylpentane
19923,"[1, 1, 2, 2, 2, 2]",4.031574904595274,21821,21820,n_hexane
19933,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21831,21830,3_methylpentane
19943,"[1, 1, 1, 1, 3, 3]",3.7696361440826194,21841,21840,"2,3_dimethylbutane"
19952,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,21851,21850,2_methylpentane
19958,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21861,21860,3_methylpentane
19967,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,21871,21870,2_methylpentane
19976,"[1, 1, 2, 2, 2, 2]",4.031574904595274,21881,21880,n_hexane
19986,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21891,21890,3_methylpentane
19995,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21901,21900,3_methylpentane
20004,"[1, 1, 2, 2, 2, 2]",4.031574904595274,21911,21910,n_hexane
20014,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21921,21920,3_methylpentane
20024,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,21931,21930,2_methylpentane
20033,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,21941,21940,2_methylpentane
20041,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21951,21950,3_methylpentane
20051,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,21961,21960,"2,2_dimethylbutane"
20060,"[1, 1, 2, 2, 2, 2]",4.031574904595274,21971,21970,n_hexane
20070,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21981,21980,3_methylpentane
20078,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,21991,21990,3_methylpentane
20087,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22001,22000,2_methylpentane
20095,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22011,22010,n_hexane
20103,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22021,22020,3_methylpentane
20111,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22031,22030,3_methylpentane
20120,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22041,22040,3_methylpentane
20127,"[1, 1, 1, 1, 3, 3]",3.7696361440826194,22051,22050,"2,3_dimethylbutane"
20137,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22061,22060,3_methylpentane
20147,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22071,22070,2_methylpentane
20157,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22081,22080,3_methylpentane
20167,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22091,22090,2_methylpentane
20177,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22101,22100,"2,2_dimethylbutane"
20187,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22111,22110,n_hexane
20195,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22121,22120,"2,2_dimethylbutane"
20205,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22131,22130,n_hexane
20215,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22141,22140,3_methylpentane
20225,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22151,22150,3_methylpentane
20234,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22161,22160,n_hexane
20241,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22171,22170,2_methylpentane
20251,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22181,22180,3_methylpentane
20260,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22191,22190,3_methylpentane
20270,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22201,22200,n_hexane
20278,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22211,22210,n_hexane
20287,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22221,22220,2_methylpentane
20296,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22231,22230,2_methylpentane
20306,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22241,22240,n_hexane
20316,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22251,22250,n_hexane
20325,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22261,22260,"2,2_dimethylbutane"
20334,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22271,22270,n_hexane
20343,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22281,22280,"2,2_dimethylbutane"
20353,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22291,22290,n_hexane
20362,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22301,22300,2_methylpentane
20371,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22311,22310,"2,2_dimethylbutane"
20380,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22321,22320,3_methylpentane
20389,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22331,22330,3_methylpentane
20399,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22341,22340,2_methylpentane
20408,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22351,22350,2_methylpentane
20418,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22361,22360,"2,2_dimethylbutane"
20426,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22371,22370,"2,2_dimethylbutane"
20436,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22381,22380,3_methylpentane
20443,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22391,22390,3_methylpentane
20452,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22401,22400,2_methylpentane
20462,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22411,22410,3_methylpentane
20471,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22421,22420,2_methylpentane
20479,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22431,22430,3_methylpentane
20487,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22441,22440,n_hexane
20497,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22451,22450,2_methylpentane
20507,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22461,22460,n_hexane
20514,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22471,22470,3_methylpentane
20524,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22481,22480,n_hexane
20533,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22491,22490,2_methylpentane
20542,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22501,22500,n_hexane
20552,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22511,22510,"2,2_dimethylbutane"
20561,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22521,22520,3_methylpentane
