formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C6H15N,"het:edges=0-1,0-2,0-3,0-4,2-5,3-6;types=0,0,0,0,1,0,0",primary_amine,7,0.018270255399640493,0.021056388294075662,9.19072857142858,1,"1,1,1,1,2,2,4",,,1,2,2.664285714285715,9.190728571428577,37.809442142857165,173.5162868157144,0.3272800792494843,0.002395647420110142,0.23271758346945104,0.392662391128688,0.14132049430117233,0.00033056458720908186,0.11486152322764712,0.1751160129948849,0.14192963927525196
C6H15N,"het:edges=0-1,0-2,0-3,2-4,2-5,3-6;types=0,0,0,0,0,0,1",primary_amine,7,0.02014073436175372,0.017844396859386154,9.097899999999997,1,"1,1,1,1,2,3,3",,,1,2,2.6642857142857146,9.097900000000001,36.365664714285735,159.43729936714297,0.3267845561459511,0.0022751826325797106,0.2613524129949861,0.3977578662790348,0.14216082521910886,0.00042079780599465377,0.11755590369262227,0.18464644582705736,-0.12105478557070655
C6H15N,"het:edges=0-1,0-2,0-3,2-4,2-5,3-6;types=0,0,0,1,0,0,0",secondary_amine,7,0.02094865302335988,0.022483940042826552,9.060442857142855,1,"1,1,1,1,2,3,3",,,2,1,2.664285714285714,9.060442857142856,35.99065957142856,156.8229126957142,0.3258583953145503,0.001613998259629576,0.26247218691675467,0.35734348114271763,0.1414203790267028,0.00019384623218904898,0.12004084970448675,0.15799021569637048,0.07072692574368696
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,3-6;types=0,0,0,0,0,0,1",primary_amine,7,0.040281468723504785,0.046038543897216275,9.097900000000001,1,"1,1,1,1,2,3,3",,,1,2,2.664285714285715,9.097900000000001,36.36566471428572,159.36238508142858,0.32674170298594574,0.002228324230366262,0.261351219202116,0.39506613910559324,0.14200247388449655,0.00036130592056482876,0.1175386290892186,0.17948219963152445,0.13358742330918197
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,3-6;types=0,0,0,1,0,0,0",tertiary_amine,7,0.021788980263125493,0.020342612419700215,9.022985714285715,1,"1,1,1,1,2,3,3",,,3,0,2.6642857142857146,9.022985714285715,35.551602714285714,153.2804953442857,0.32515824602823823,0.0012878498016827605,0.2623482968301552,0.3559141233438005,0.14099587253683038,0.00011089156584380502,0.1196303432297682,0.15018218635613947,-0.0686865262905799
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,3-6;types=1,0,0,0,0,0,0",tertiary_amine,7,0.02178898026312549,0.023554603854389723,9.022985714285719,1,"1,1,1,1,2,3,3",,,3,0,2.6642857142857146,9.022985714285715,35.55160271428571,153.20558105857137,0.32512085513555544,0.0012548370244637383,0.2645582770118151,0.3559293975461849,0.14087294326366376,8.0598184935129e-05,0.12314515859667605,0.15031800177155322,0.0779169411979466
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,4-6;types=0,0,0,0,0,1,0",primary_amine,7,0.04440541982119016,0.04532476802284083,9.005071428571426,1,"1,1,1,2,2,2,3",,,1,2,2.6642857142857137,9.005071428571425,35.08062414285712,148.13367872428557,0.32591643650734053,0.0017478728019893438,0.26330126766315565,0.39775805994242236,0.1426736914104329,0.00038279449950733496,0.12040294596283731,0.18465218898327443,0.02049210805368962
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,4-6;types=0,0,0,1,0,0,0",secondary_amine,7,0.04618668393527647,0.044967880085653104,8.967614285714285,1,"1,1,1,2,2,2,3",,,2,1,2.6642857142857146,8.967614285714287,34.705619,145.51929205285714,0.3249907377301954,0.0010860754220981498,0.2644221225947567,0.3573436746352197,0.14193925137377433,0.00015986528459185394,0.12290215508632005,0.15818662103670872,-0.026743070409786546
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,0,0,0,1",primary_amine,7,0.04440541982118985,0.039257673090649536,9.00507142857143,1,"1,1,1,2,2,2,3",,,1,2,2.6642857142857146,9.00507142857143,35.08062414285716,148.1336787242858,0.32591698801925967,0.0017493419065532725,0.2632859721591396,0.39779231966212736,0.14268201199495847,0.00038933500428071715,0.12026646824223908,0.1849165992458303,-0.12321460920274331
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,0,0,1,0",secondary_amine,7,0.046186683935276474,0.04354032833690221,8.96761428571428,1,"1,1,1,2,2,2,3",,,2,1,2.664285714285714,8.967614285714287,34.70561900000002,145.59420633857158,0.3250280652511277,0.0011192372260705001,0.26330001466337627,0.35737788357145617,0.14206172108289128,0.0001927046015730615,0.12038393058575003,0.1621716011037545,-0.059003931898890215
C6H15N,"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,1,0,0,0",secondary_amine,7,0.04618668393527647,0.04461099214846538,8.967614285714285,1,"1,1,1,2,2,2,3",,,2,1,2.664285714285714,8.967614285714282,34.70561899999998,145.44437776714275,0.3249480825222311,0.001041413817167086,0.2644208990724514,0.3559637759153917,0.1417831908778024,0.00010917579032934,0.12288413682423281,0.1531248015000555,-0.034711239881058654
C6H15N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6;types=0,0,0,0,0,0,1",primary_amine,7,0.006090085133213501,0.006423982869379015,9.190728571428568,1,"1,1,1,1,2,2,4",,,1,2,2.664285714285714,9.190728571428567,37.809442142857115,173.29480110142836,0.3272252126278846,0.002384886875632703,0.23353769448855252,0.39779212582429047,0.14135169084563085,0.00041162750974762163,0.11510440409173897,0.18491084012466139,0.053376240641403616
C6H15N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6;types=0,0,1,0,0,0,0",secondary_amine,7,0.006334380765215548,0.007137758743754461,9.15327142857142,1,"1,1,1,1,2,2,4",,,2,1,2.664285714285714,9.153271428571427,37.43443699999999,170.75532871571423,0.32633582710992204,0.0017560625692880259,0.23355067348301195,0.35737768990423213,0.1407253673295455,0.00020966688218570235,0.11520796318682602,0.1619743397495132,0.11940674706524042
C6H15N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=0,0,0,0,0,0,1",primary_amine,7,0.02014073436175372,0.02426837972876517,9.097899999999996,1,"1,1,1,1,2,3,3",,,1,2,2.664285714285714,9.0979,36.3656647142857,158.99107079571422,0.3266061351978643,0.0021351735162103733,0.2654983852227675,0.3950976858845554,0.14174325370832164,0.00033639102320983305,0.12380917901031455,0.17971205655679787,0.18642989934313717
C6H15N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=0,0,1,0,0,0,0",tertiary_amine,7,0.010894490131562067,0.009992862241256246,9.022985714285713,1,"1,1,1,1,2,3,3",,,3,0,2.664285714285714,9.022985714285715,35.551602714285714,152.9840953442857,0.32505520716729003,0.0012174219621765333,0.26551131727076305,0.3546952725739776,0.14083017031167902,0.00010107205026315813,0.12391163268179461,0.1490571943116248,-0.08638609837114443
C6H15N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=1,0,0,0,0,0,0",secondary_amine,7,0.005237163255839644,0.0039257673090649535,9.060442857142862,1,"1,1,1,1,2,3,3",,,2,1,2.664285714285714,9.06044285714286,35.99065957142859,156.30176983857154,0.3256428459008348,0.0014429091861697294,0.26663335126997345,0.35343249506884444,0.14088267681123037,8.470093014610329e-05,0.1264279887122894,0.1491753429249763,-0.2882180996857527
C6H15N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,0,0,0,0,1",primary_amine,7,0.022202709910596637,0.023197715917202,9.005071428571428,1,"1,1,1,2,2,2,3",,,1,2,2.664285714285714,9.005071428571425,35.08062414285712,147.94802158142843,0.3258434215939742,0.0016916647070778044,0.26552605306499927,0.39779252607827537,0.14252100953767424,0.0003645770943540728,0.12398697458400197,0.1849230268902933,0.043839470575537394
C6H15N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,0,0,0,1,0",secondary_amine,7,0.023093341967638535,0.019271948608137045,8.967614285714282,1,"1,1,1,2,2,2,3",,,2,1,2.6642857142857137,8.967614285714282,34.70561899999998,145.4085491957142,0.32495500121983856,0.0010626382125898468,0.26552613690841376,0.3573780898079467,0.14190765064362337,0.000172202182096977,0.12398970503421286,0.16239793698390984,-0.18089374223752674
C6H15N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,1,0,0,0,0",secondary_amine,7,0.023093341967638535,0.023911491791577446,8.967614285714282,1,"1,1,1,2,2,2,3",,,2,1,2.664285714285714,8.967614285714285,34.70561899999999,145.33363490999994,0.32491179539012066,0.0010164710347063644,0.2655401848997618,0.3559639821512705,0.14174331340563173,0.00011475281734829797,0.12410748915500054,0.15707317130239426,0.03481482052117202
C6H15N,"het:edges=0-1,0-2,1-3,2-4,2-5,2-6;types=0,0,0,0,0,0,1",primary_amine,7,0.018270255399640514,0.020342612419700215,9.19072857142856,1,"1,1,1,1,2,2,4",,,1,2,2.6642857142857133,9.190728571428563,37.8094421428571,173.14497252999968,0.32714407375979915,0.002300021564709678,0.23468834092943697,0.39269408069479284,0.14105865246884935,0.0003030755786319345,0.11782586070333925,0.17534897096820462,0.10744346487045059
C6H15N,"het:edges=0-1,0-2,1-3,2-4,2-5,2-6;types=1,0,0,0,0,0,0",secondary_amine,7,0.006334380765215551,0.0046395431834403995,9.153271428571417,1,"1,1,1,1,2,2,4",,,2,1,2.6642857142857133,9.15327142857142,37.43443699999995,170.53058585857116,0.3262231661008891,0.0016539395478907721,0.23455583350737802,0.35596358224912206,0.14035199936581447,0.0001056711598257019,0.11735186866346596,0.15058024307447165,-0.3113760935887663
C6H15N,"het:edges=0-1,0-2,1-3,2-4,2-5,5-6;types=0,0,1,0,0,0,0",tertiary_amine,7,0.0480394010804822,0.046395431834404,8.930157142857142,1,"1,1,1,2,2,2,3",,,3,0,2.664285714285714,8.930157142857139,34.266562142857126,141.97687470142847,0.3242857280956016,0.0007488685047715014,0.2915871837978646,0.355947209319626,0.14148540543121224,6.305302890292313e-05,0.12975542243547855,0.1504303507929418,-0.03482052675499716
C6H15N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,0,0,0,0,1",primary_amine,7,0.048951574309049894,0.04139900071377588,8.912242857142857,1,"1,1,2,2,2,2,2",,,1,2,2.664285714285714,8.912242857142857,33.79558357142857,136.8300580814286,0.3250387915917701,0.0012016102723237715,0.30298135941085985,0.3977925267995554,0.14314917213482928,0.00033369110978064307,0.13056488140219544,0.1849231168918547,-0.1675747831150304
C6H15N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,0,0,1,0,0",secondary_amine,7,0.05091520133917076,0.05032119914346895,8.87478571428571,1,"1,1,2,2,2,2,2",,,2,1,2.664285714285714,8.874785714285713,33.420578428571424,134.29058569571424,0.3241503743324218,0.0005711770486665856,0.3029965916535606,0.35737809052881225,0.14253599170670112,0.00014243406074352307,0.1306993908490121,0.16240362464328514,-0.01173508733819008
C6H15N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,1,0,0,0,0",secondary_amine,7,0.050915201339170754,0.042826552462526764,8.874785714285713,1,"1,1,2,2,2,2,2",,,2,1,2.6642857142857137,8.874785714285709,33.42057842857139,134.21567140999977,0.32410767089694253,0.0005261501713791606,0.3030294267278594,0.35596398287213593,0.14237858658022498,8.964155754400091e-05,0.13094028101612834,0.1572987711388214,-0.17300323145665272
C6H15N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=1,0,0,0,0,0,0",secondary_amine,7,0.025457600669585176,0.026409707351891507,8.87478571428571,1,"1,1,2,2,2,2,2",,,2,1,2.664285714285714,8.874785714285713,33.420578428571424,134.21567140999994,0.324107120657311,0.0005247069437886068,0.3042853577239176,0.3559474161912423,0.14237033010752798,8.353258316969191e-05,0.13390888114771757,0.157037114897853,0.03671729439978954
C6H15N,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,0,0,0,0,1",primary_amine,7,0.04440541982118985,0.048179871520342615,9.005071428571428,1,"1,1,1,2,2,2,3",,,1,2,2.6642857142857146,9.00507142857143,35.080624142857154,147.87310729571433,0.3258005213073761,0.001644450216079245,0.26680773735843705,0.3950978795462509,0.14236136125162013,0.0003030961264344415,0.12717424784115156,0.17971779901255192,0.08157979872609833
C6H15N,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,0,0,1,0,0",tertiary_amine,7,0.024019700540241107,0.02212705210563883,8.930157142857135,1,"1,1,1,2,2,2,3",,,3,0,2.6642857142857133,8.930157142857135,34.26656214285709,141.86613184428538,0.3242500549873986,0.0007252284802839595,0.29396207723531825,0.35594732017532227,0.14145426657326662,7.235138757987702e-05,0.12974045681604335,0.15043332329580664,-0.08207340878208719
C6H15N,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,1,0,0,0,0",secondary_amine,7,0.023093341967638535,0.02426837972876517,8.967614285714282,1,"1,1,1,2,2,2,3",,,2,1,2.6642857142857137,8.967614285714282,34.70561899999998,145.2587206242856,0.3248744690551639,0.000983320929461942,0.2666622393855211,0.35594741547037695,0.14162089953172413,8.209326043326739e-05,0.1266243222931502,0.15309059022821783,0.049629905691299596
