formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C4H11N,"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,1",primary_amine,5,0.022349319265918207,0.023504273504273504,8.795179999999997,1,"1,1,1,1,4",,,1,2,2.586,8.79518,36.711756600000015,173.4586990780001,0.3366145225561632,0.0027533938625962963,0.23671756989648646,0.39272617239842844,0.14484651477007118,0.000304327150765321,0.12119437834899748,0.1755943476548534,0.05038639096924817
C4H11N,"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,1,0",primary_amine,5,0.17617385710537983,0.16666666666666666,8.535260000000005,1,"1,1,1,2,3",,,1,2,2.5860000000000007,8.535260000000005,32.891411400000024,138.59792775000014,0.33492686226149193,0.0020073561518291314,0.2668383584477629,0.3950980876423109,0.14706877825423953,0.00033850079567667455,0.12739559914434406,0.17972443741219563,-0.055475521845149624
C4H11N,"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,1",primary_amine,5,0.08808692855269047,0.08831908831908832,8.53526,1,"1,1,1,2,3",,,1,2,2.586,8.535259999999997,32.891411399999996,138.70280774999998,0.3349861458692178,0.002070279918148948,0.2655720591831411,0.39775826803935777,0.14728035049611504,0.0004127894363846525,0.12434787684490399,0.1846588277793469,0.0026321086084943046
C4H11N,"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,1,0",secondary_amine,5,0.0930731879967084,0.09116809116809117,8.482820000000004,1,"1,1,1,2,3",,,2,1,2.586,8.48282,32.3664042,135.04266640999998,0.3336908811056352,0.0011684853269614763,0.2666940895880944,0.35734388255113886,0.1462624281137927,0.00011660803851566194,0.1268640237792087,0.15842635055744042,-0.020681192822562543
C4H11N,"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,1",primary_amine,5,0.20193166173571472,0.19515669515669515,8.4053,1,"1,1,2,2,2",,,1,2,2.586,8.405299999999997,31.092354599999986,123.13765884999995,0.33386196400582163,0.0014097864223408308,0.3030640215526159,0.3977925275632069,0.1481892444455581,0.000378344106616402,0.1312156592517641,0.18492321780981805,-0.03412653096665846
C4H11N,"het:edges=0-1,0-2,1-3,2-4;types=0,0,1,0,0",secondary_amine,5,0.21336223006088745,0.21153846153846154,8.352859999999994,1,"1,1,2,2,2",,,2,1,2.5859999999999985,8.352859999999993,30.56734739999996,119.58239750999981,0.3326181845294591,0.0005487229016116196,0.30431992704927907,0.3573780912920304,0.1473310810426101,0.00011966267073691452,0.13418351098041353,0.16241020132570877,-0.00858449868354512
C4H11N,"het:edges=0-1,0-2,1-3,2-4;types=1,0,0,0,0",secondary_amine,5,0.10668111503044345,0.11894586894586895,8.352859999999996,1,"1,1,2,2,2",,,2,1,2.586,8.352859999999998,30.567347399999996,119.47751750999996,0.3325591747256297,0.0004887405857917821,0.30680910833576436,0.35596398363535303,0.1471225581075311,5.6904650018180065e-05,0.13842712079681366,0.15757339044816335,0.10882435448350615
C4H11N,"het:edges=0-1,0-2,2-3,2-4;types=0,0,1,0,0",tertiary_amine,5,0.09834170025225757,0.1047008547008547,8.430379999999998,1,"1,1,1,2,3",,,3,0,2.5859999999999994,8.43038,31.7517246,130.18816211799998,0.33275692242838956,0.0007604693175645908,0.29399388293029144,0.35592979862191015,0.14580911254114165,3.4101043376275436e-05,0.1344639859676689,0.15033030569106248,0.06265912919442695
