state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4;types=0,0,0,0,2",0.026308698611573277,0.023504273504273504
"het:edges=0-1,0-2,0-3,2-4;types=0,0,0,2,0",0.19541843877601767,0.19373219373219372
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,0,2",0.09770921938800836,0.09401709401709402
"het:edges=0-1,0-2,0-3,3-4;types=0,0,0,2,0",0.10676305277307874,0.11253561253561253
"het:edges=0-1,0-2,1-3,2-4;types=0,0,0,0,2",0.21743176983689647,0.22792022792022792
"het:edges=0-1,0-2,1-3,2-4;types=0,0,2,0,0",0.23757921374295035,0.23433048433048434
"het:edges=0-1,0-2,1-3,2-4;types=2,0,0,0,0",0.11878960687147523,0.11396011396011396
